"Coordinate 1","Coordinate 2","Ellipsoid Dimensions","Tags","Description","Segment IDs","Parent ID","Type","ID","syn_id","size","size_bin","region","side","neuropil","pre_root_id","post_root_id","pre_status","post_status"
"(494208, 636320, 231345)","","","","WTct_UTct_T2","","","Point","","142629097",4,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941514530892","720575941434275279","proofread","fragment"
"(481472, 640064, 237690)","","","","WTct_UTct_T2","","","Point","","137289001",5,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941487086806","720575941499558369","fragment","proofread"
"(470816, 639296, 239175)","","","","WTct_UTct_T2","","","Point","","132302705",4,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941663489404","720575941485570774","proofread","fragment"
"(411920, 700400, 218475)","","","","WTct_UTct_T2","","","Point","","86051381",3,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941672244903","720575940648475654","identified","fragment"
"(443360, 661088, 243900)","","","","WTct_UTct_T2","","","Point","","112487112",5,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941557556974","720575940393164935","proofread","fragment"
"(418528, 669120, 232965)","","","","WTct_UTct_T2","","","Point","","91991132",4,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941438989147","720575941558525734","proofread","fragment"
"(489696, 666704, 250245)","","","","WTct_UTct_T2","","","Point","","143127740",4,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941012691451","720575940974898813","fragment","fragment"
"(410400, 676384, 211095)","","","","WTct_UTct_T2","","","Point","","86053261",5,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941413308561","720575940995034171","proofread","fragment"
"(444000, 670368, 249930)","","","","WTct_UTct_T2","","","Point","","113640513",5,1,"ventral_nerve_cord","right","WTct_UTct_T2","720575941410088559","720575940408062984","proofread","fragment"
"(575344, 646128, 251145)","","","","Xnerve","","","Point","","194086746",3,1,"ventral_nerve_cord","left","Xnerve","720575940567894191","720575940567878063","fragment","fragment"
"(587888, 651952, 257355)","","","","Xnerve","","","Point","","198896537",5,1,"ventral_nerve_cord","left","Xnerve","720575941471389644","720575941471306188","fragment","fragment"
"(591200, 661824, 265725)","","","","Xnerve","","","Point","","203592124",3,1,"ventral_nerve_cord","left","Xnerve","720575941527843768","720575941512498104","proofread","fragment"
"(577328, 657008, 257715)","","","","Xnerve","","","Point","","194213489",5,1,"ventral_nerve_cord","left","Xnerve","720575941142443381","720575941144081269","fragment","fragment"
"(588608, 663552, 263115)","","","","Xnerve","","","Point","","199164868",1,1,"ventral_nerve_cord","left","Xnerve","720575941386568173","720575941529212619","fragment","proofread"
"(579872, 651920, 254700)","","","","Xnerve","","","Point","","194077678",3,1,"ventral_nerve_cord","left","Xnerve","720575941643797624","720575940822885551","proofread","fragment"
"(586176, 661312, 263610)","","","","Xnerve","","","Point","","198977610",4,1,"ventral_nerve_cord","left","Xnerve","720575941527843768","720575941101188830","proofread","fragment"
"(589360, 655296, 256455)","","","","Xnerve","","","Point","","198831632",3,1,"ventral_nerve_cord","left","Xnerve","720575941566167094","720575941483970505","proofread","fragment"
"(583264, 655872, 257625)","","","","Xnerve","","","Point","","198831599",4,1,"ventral_nerve_cord","left","Xnerve","720575941483941321","720575941062445565","fragment","fragment"
"(577888, 648064, 249930)","","","","Xnerve","","","Point","","194086805",3,1,"ventral_nerve_cord","left","Xnerve","720575941643797624","720575940615078267","proofread","fragment"
"(423296, 645168, 229320)","","","","Xnerve","","","Point","","91896922",4,1,"ventral_nerve_cord","right","Xnerve","720575940982377849","720575941569376250","fragment","proofread"
"(429216, 637136, 223560)","","","","Xnerve","","","Point","","98384976",5,1,"ventral_nerve_cord","right","Xnerve","720575941549397247","720575941596050112","proofread","proofread"
"(421184, 639552, 226800)","","","","Xnerve","","","Point","","91881031",4,1,"ventral_nerve_cord","right","Xnerve","720575941432125198","720575940981102713","fragment","fragment"
"(415072, 644816, 227430)","","","","Xnerve","","","Point","","91881009",4,1,"ventral_nerve_cord","right","Xnerve","720575941583297480","720575940946221956","fragment","fragment"
"(439488, 635136, 223380)","","","","Xnerve","","","Point","","105047183",3,1,"ventral_nerve_cord","right","Xnerve","720575941633520059","720575940488997868","proofread","fragment"
"(434864, 637584, 226215)","","","","Xnerve","","","Point","","105049774",3,1,"ventral_nerve_cord","right","Xnerve","720575941582353096","720575941549397247","fragment","proofread"
"(433856, 641344, 226845)","","","","Xnerve","","","Point","","105049570",4,1,"ventral_nerve_cord","right","Xnerve","720575941536210581","720575940976301687","proofread","fragment"
"(431936, 636928, 223245)","","","","Xnerve","","","Point","","98385139",3,1,"ventral_nerve_cord","right","Xnerve","720575941549397247","720575941596050112","proofread","proofread"
"(435056, 635904, 222975)","","","","Xnerve","","","Point","","105299088",3,1,"ventral_nerve_cord","right","Xnerve","720575941549397247","720575940488572396","proofread","fragment"
"(420256, 639696, 226845)","","","","Xnerve","","","Point","","91881028",5,1,"ventral_nerve_cord","right","Xnerve","720575941432125198","720575940981103481","fragment","fragment"
"(489792, 573552, 159930)","","","","cervical_connective","","","Point","","142816741",5,1,"ventral_nerve_cord","right","cervical_connective","720575941480673154","720575941671255473","proofread","proofread"
"(488880, 573664, 169020)","","","","cervical_connective","","","Point","","142031454",5,1,"ventral_nerve_cord","right","cervical_connective","720575941526853030","720575941467961560","proofread","fragment"
"(482448, 570544, 163890)","","","","cervical_connective","","","Point","","136944746",4,1,"ventral_nerve_cord","right","cervical_connective","720575941486437954","720575941358763705","proofread","fragment"
"(487552, 572912, 169380)","","","","cervical_connective","","","Point","","136785068",5,1,"ventral_nerve_cord","right","cervical_connective","720575941614893013","720575941603618713","proofread","fragment"
"(491056, 574912, 169920)","","","","cervical_connective","","","Point","","142032160",4,1,"ventral_nerve_cord","right","cervical_connective","720575941514608995","720575940919125390","proofread","fragment"
"(488768, 573808, 170190)","","","","cervical_connective","","","Point","","142031437",3,1,"ventral_nerve_cord","right","cervical_connective","720575941428365193","720575940919334286","proofread","fragment"
"(483184, 570656, 164025)","","","","cervical_connective","","","Point","","136944749",4,1,"ventral_nerve_cord","right","cervical_connective","720575941435830192","720575941435827632","fragment","fragment"
"(486464, 571904, 160650)","","","","cervical_connective","","","Point","","136826207",3,1,"ventral_nerve_cord","right","cervical_connective","720575941595517735","720575940416477673","proofread","fragment"
"(488944, 573760, 167400)","","","","cervical_connective","","","Point","","142031468",5,1,"ventral_nerve_cord","right","cervical_connective","720575941460227824","720575941469611480","proofread","fragment"
"(487968, 572816, 161370)","","","","cervical_connective","","","Point","","136997911",3,1,"ventral_nerve_cord","right","cervical_connective","720575941489332169","720575941469189592","proofread","fragment"
"(578768, 629968, 138420)","","","","mVAC","","","Point","","193483699",5,1,"ventral_nerve_cord","left","mVAC","720575941691440091","720575940610739019","proofread","fragment"
"(570176, 638656, 130635)","","","","mVAC","","","Point","","188729289",4,1,"ventral_nerve_cord","left","mVAC","720575941413320337","720575941639503599","proofread","fragment"
"(562240, 652352, 149535)","","","","mVAC","","","Point","","188870080",5,1,"ventral_nerve_cord","left","mVAC","720575941561512844","720575941687916015","fragment","proofread"
"(565360, 636224, 129465)","","","","mVAC","","","Point","","188724632",5,1,"ventral_nerve_cord","left","mVAC","720575941491194878","720575941491200766","fragment","fragment"
"(577840, 630096, 122985)","","","","mVAC","","","Point","","193643224",4,1,"ventral_nerve_cord","left","mVAC","720575941687552268","720575940902481321","proofread","fragment"
"(555376, 646672, 134505)","","","","mVAC","","","Point","","183312347",5,1,"ventral_nerve_cord","left","mVAC","720575940991613798","720575940991822694","fragment","fragment"
"(568144, 629328, 134640)","","","","mVAC","","","Point","","188882364",4,1,"ventral_nerve_cord","left","mVAC","720575941038464895","720575941612622313","fragment","proofread"
"(565184, 645456, 160920)","","","","mVAC","","","Point","","188425753",3,1,"ventral_nerve_cord","left","mVAC","720575941626991910","720575941439600684","proofread","proofread"
"(540144, 625504, 127440)","","","","mVAC","","","Point","","171797164",3,1,"ventral_nerve_cord","left","mVAC","720575941525451960","720575941583112582","proofread","proofread"
"(576608, 622768, 127035)","","","","mVAC","","","Point","","194169025",5,1,"ventral_nerve_cord","left","mVAC","720575941624521368","720575941026703467","fragment","fragment"
"(500848, 635456, 134775)","","","","mVAC","","","Point","","148446794",4,1,"ventral_nerve_cord","right","mVAC","720575941613848473","720575940644516252","proofread","fragment"
"(526176, 650832, 123030)","","","","mVAC","","","Point","","166807648",3,1,"ventral_nerve_cord","right","mVAC","720575941549450301","720575940569311046","proofread","fragment"
"(499264, 651152, 144315)","","","","mVAC","","","Point","","148519340",3,1,"ventral_nerve_cord","right","mVAC","720575941348802588","720575940650140549","fragment","fragment"
"(495616, 651792, 129060)","","","","mVAC","","","Point","","142753030",4,1,"ventral_nerve_cord","right","mVAC","720575941517802412","720575940540799526","proofread","fragment"
"(512256, 630768, 116595)","","","","mVAC","","","Point","","154757953",3,1,"ventral_nerve_cord","right","mVAC","720575941393160663","720575941438618910","fragment","fragment"
"(509792, 642784, 126225)","","","","mVAC","","","Point","","154982806",5,1,"ventral_nerve_cord","right","mVAC","720575941471068023","720575940744498474","proofread","fragment"
"(510048, 645664, 124425)","","","","mVAC","","","Point","","154893475",3,1,"ventral_nerve_cord","right","mVAC","720575941463764368","720575940718693839","proofread","fragment"
"(533600, 623216, 125775)","","","","mVAC","","","Point","","167222586",5,1,"ventral_nerve_cord","right","mVAC","720575940730864401","720575941631157408","fragment","proofread"
"(512992, 622064, 118800)","","","","mVAC","","","Point","","154434109",4,1,"ventral_nerve_cord","right","mVAC","720575941421554591","720575940548270091","fragment","fragment"
"(496368, 644432, 132660)","","","","mVAC","","","Point","","142731905",3,1,"ventral_nerve_cord","right","mVAC","720575941477954609","720575940562001477","proofread","fragment"
"(482000, 801424, 182340)","","","","mVAC_T3","","","Point","","139552882",5,1,"ventral_nerve_cord","right","mVAC_T3","720575941570551540","720575940659947589","proofread","fragment"
"(482016, 801184, 182475)","","","","mVAC_T3","","","Point","","139552883",3,1,"ventral_nerve_cord","right","mVAC_T3","720575941570551540","720575940660028485","proofread","fragment"
"(477296, 797248, 181440)","","","","mVAC_T3","","","Point","","134129501",4,1,"ventral_nerve_cord","right","mVAC_T3","720575941625328522","720575940659308101","proofread","fragment"
"(NA, NA, NA)","","","","outside","","","Point","","92041377",3,1,"outside","centre","outside","720575941559511846","720575941559511846","fragment","fragment"
"(NA, NA, NA)","","","","outside","","","Point","","47011542",3,1,"outside","centre","outside","720575940514307193","720575940514307193","fragment","fragment"
"(NA, NA, NA)","","","","outside","","","Point","","30433022",3,1,"outside","centre","outside","720575941497472762","720575941497472762","fragment","fragment"
"(NA, NA, NA)","","","","outside","","","Point","","49338048",3,1,"outside","centre","outside","720575941555439514","720575941555439514","proofread","proofread"
