id,UMAP1,UMAP2,supervoxel_id,position,side,region,flow,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,cluster,super_cluster
720575941480138976,-2.9140915031202423,-2.546730752877452,75582903731723297,"102416,206608,2129",right,ventral_nerve_cord,efferent,motor,19A,leg_motor,right_mesothoracic_leg_nerve,sternal_anterior_rotator_MesoLN_ventral_2,NA,Ti extensor MN,EFF_10,middle-hind leg
720575941633538235,1.9718259779147516,1.5233532229144882,75443335615347886,"98619, 239932, 6483",right,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg20,NA,MNad19,EFF_07,abdomen motor 1
720575941606209726,-2.008702671027961,-2.410915728501525,75231747943787969,"94041, 225646, 4919",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_metathoracic_leg_nerve,trochanter_flexor_dorsomedial_ribbon,NA,Tr flexor MN,EFF_10,middle-hind leg
720575941578439513,-1.889091169334232,-2.4125479420940543,75231610438264050,"93829, 222475, 4856",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_metathoracic_leg_nerve,trochanter_flexor_ventrolateral_ribbon,NA,Tr flexor MN,EFF_10,middle-hind leg
720575941470212471,-2.000624334312259,-2.02990346758768,75302528937995220,"95039, 237909, 4770",right,ventral_nerve_cord,efferent,motor,20A.22A,leg_motor,right_metathoracic_leg_nerve,tibia_extensor_FETi,NA,Ti extensor MN,EFF_10,middle-hind leg
720575941498748489,-2.123432075477426,-2.1998103818218375,75231541852770000,"93215, 219584, 5286",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_metathoracic_leg_nerve,sternal_posterior_rotator_dorsomedial_ribbon,NA,Sternal posterior rotator MN,EFF_10,middle-hind leg
720575941535897098,-2.778463756538211,-3.126193281106201,75652516830035906,"104495,182791,3100",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941615134483,6.831543529533573,1.488310221739564,75232435608650334,"93426, 247655, 6872",left,ventral_nerve_cord,efferent,visceral_circulatory,13B,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg47,NA,MNad03,EFF_05,abdomen-ureter
720575941631437548,-5.6433085555799565,3.7074977198322228,76989866902310202,"144818, 194538, 4385",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_A_dipalpha,NA,MNml79,EFF_13,middle-hind leg
720575941507700247,6.296192729973019,0.1393680611331797,75795110683727035,"109219, 237773, 6678",left,ventral_nerve_cord,efferent,visceral_circulatory,06A,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg48,NA,MNad03,EFF_15,abdomen-reproductive
720575941631437292,-2.651782428718387,-2.8117569646160216,75511848195535039,"102391,185693,3697",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_mesothoracic_leg_nerve,trochanter_flexor_MesoLN_ventral_5,NA,Tr flexor MN,EFF_10,middle-hind leg
720575941574013085,-4.139551555610477,-5.40049588292047,75721717477469247,"106619, 148953, 3694",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_prothoracic_accessory_nerve,trochanter_flexor_posterior_soma_ProAN,NA,Tr flexor MN,EFF_11,front leg
720575941507883649,-3.777172481513797,-5.036360617570141,75441479518280587,"99075, 186234, 3887",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_mesothoracic_leg_nerve,femur_reductor_tiny,NA,Fe reductor MN,EFF_11,middle-hind leg
720575941536577880,-2.799705898261844,-2.4507185181896354,75511985634843939,"101743,189057,3825",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_10,middle-hind leg
720575941612779740,7.135655487083626,1.2522553244312196,75232298035245456,"92798, 242288, 6257",right,ventral_nerve_cord,efferent,visceral_circulatory,06A,NA,abdominal_nerve_trunk,EFFabg46,NA,MNad09,EFF_05,abdomen-ureter
720575941481621501,-1.7329694385297878,-2.8146597108165867,75512948109751988,"101750,218995,5195",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_metathoracic_leg_nerve,sternal_posterior_rotator_dorsomedial_ribbon,NA,Sternal posterior rotator MN,EFF_10,middle-hind leg
720575941654223377,6.453244770073132,1.7696505823810433,75443335414410234,"98712, 240610, 5867",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,ab-PDF,NA,auto:INXXX441,EFF_05,abdomen-ureter
720575941442683050,8.231291378044308,-0.9404253324787302,75366368324928518,"96350, 44423, 815",right,central_brain,efferent,visceral_circulatory,putative_primary,feeding,NA,DNg28,DNg28,NA,EFF_02,ingestion-digestion
720575941689371288,-6.083849346137821,-3.540169592789855,76917848690078351,"141496, 144546, 3836",left,ventral_nerve_cord,efferent,visceral_circulatory,21X,NA,left_dorsal_prothoracic_nerve,EN21X001,NA,EN21X001,EFF_12,head-eye-antenna
720575941491728078,7.9243255501024015,-0.0943033656398914,76211412132996662,"121547, 61761, 2341",left,central_brain,efferent,visceral_circulatory,primary,"anti_diuresis,stress_tolerance",right_corpus_cardiacum_nerve,SEZ_NSC_CAPA,SEZ_NSC_CAPA,NA,EFF_04,energy homeostasis
720575941684824815,-6.1345085258253205,4.334344510145925,76919292335319026,"143107,187810,5697",left,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,left_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_13,middle-hind leg
720575941481634383,-6.6774267310865465,3.8527308741290867,76357510747225604,"125677, 221948, 6204",left,ventral_nerve_cord,efferent,motor,19A,leg_motor,left_metathoracic_leg_nerve,sternotrochanter_extensor_ventrolateral_ribbon,NA,MNhl02,EFF_13,middle-hind leg
720575941573516296,-7.910497104621713,0.017642025061402222,77410498752260021,"156536,146496,4107",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_prothoracic_leg_nerve,accessory_trochanter_flexor_posterior_soma_ProLN,NA,Tr flexor MN,EFF_14,front leg
720575941538992021,-6.530003940559207,3.7446690836627807,76287279509343739,"123766, 227246, 6543",left,ventral_nerve_cord,efferent,motor,19A,leg_motor,left_metathoracic_leg_nerve,sternal_anterior_rotator_ventrolateral_ribbon,NA,Sternal anterior rotator MN,EFF_13,middle-hind leg
720575941484353277,8.481369579338256,0.314158562727723,76210038012235971,"122311, 21088, 3493",left,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941515898873,-6.417160427070438,3.4339715281207894,76427948077005492,"128095, 223948, 5814",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_13,middle-hind leg
720575941498915401,-2.4356068725355247,2.2818681040485185,76076585660350765,"117109,237619,6857",left,ventral_nerve_cord,efferent,motor,16B,haltere_steering,left_first_abdominal_nerve,MNhm43,NA,MNhm43,EFF_17,flight-steering
720575941604209142,9.11989077379626,-3.1668046674053394,76844318110976145,"139777, 49268, 928",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MN3M,MN3M,NA,EFF_01,proboscis-antenna
720575941519664856,-6.14850655744152,4.384328011580262,77060098409331138,"147396,189342,5335",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_mesothoracic_leg_nerve,sternal_anterior_rotator_MesoLN_ventral_2,NA,Sternal anterior rotator MN,EFF_13,middle-hind leg
720575941437588268,-6.1586593742139915,-3.5937622746746207,76985330813201736,"144985,58290,2205",left,central_brain,efferent,motor,putative_primary,antenna_motor,left_antennal_nerve,CB0723,CB0723,NA,EFF_12,head-eye-antenna
720575941626194331,7.829150283836545,-0.050271030358519646,76141043322206671,"119951,62734,2281",right,central_brain,efferent,visceral_circulatory,primary,"anti_diuresis,stress_tolerance",left_corpus_cardiacum_nerve,SEZ_NSC_CAPA,SEZ_NSC_CAPA,NA,EFF_04,energy homeostasis
720575941575048040,-2.4999612922437775,2.2160121241290813,75864104569214187,"111225,197615,5110",right,ventral_nerve_cord,efferent,motor,16B,haltere_steering,right_first_abdominal_nerve,MNhm03,NA,MNhm03,EFF_17,flight-steering
720575941556297811,-4.434311305976689,-4.991015072755065,76002986161517739,"115855, 141495, 3176",right,ventral_nerve_cord,efferent,motor,08A,leg_motor,right_dorsal_prothoracic_nerve,tergopleural_promotor_pleural_promotor_miller_28_30,NA,Tergopleural/Pleural promotor MN,EFF_11,front leg
720575941523368779,-4.446238910651982,-5.340725537232604,75721785928801794,"108493, 149630, 2758",right,ventral_nerve_cord,efferent,motor,19A,leg_motor,right_ventral_prothoracic_nerve,tergotrochanter_extensor,NA,Ti extensor MN,EFF_11,front leg
720575941623218172,-4.137155448890493,-5.2390893658916795,75862523483613789,"111499, 151299, 2816",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,tibia_flexor_Fast,NA,Ti flexor MN,EFF_11,middle-hind leg
720575941504396567,-4.5348400230177015,-5.26420986264154,75651417251221172,"105685,150529,2841",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_ventral_prothoracic_nerve,trochanter_flexor_VProN,NA,Tr flexor MN,EFF_11,front leg
720575941592225831,-4.536625778175178,-5.181140776566701,75721579770139065,"107027,145127,2723",right,ventral_nerve_cord,efferent,motor,17A,leg_motor,right_dorsal_prothoracic_nerve,tergopleural_promotor_pleural_promotor_miller_28_30,NA,Tergopleural/Pleural promotor MN,EFF_11,front leg
720575941479658831,-2.0079442615278418,2.4761382380206918,75933442453848004,"112828, 167099, 4753",right,ventral_nerve_cord,efferent,motor,16B,wing_steering,right_anterior_dorsal_mesothoracic_nerve,iv2,NA,hg2 MN,EFF_17,flight-steering
720575941488287797,-4.4076108093031054,-5.232881422929015,75792223459147925,"109330, 151879, 2871",right,ventral_nerve_cord,efferent,motor,13A,leg_motor,right_prothoracic_leg_nerve,tibia_extensor_FETi,NA,Ti extensor MN,EFF_11,middle-hind leg
720575941524856164,-2.130718624091922,-2.170963164262023,75161241760990178,"91506, 222623, 5055",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_metathoracic_leg_nerve,femur_reductor,NA,Pleural remotor/abductor MN,EFF_10,middle-hind leg
720575941623285450,9.091019714378533,-3.2096587380687827,75436874440790750,"99462, 47767, 688",right,central_brain,efferent,motor,putative_primary,proboscis_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MN9,MN9,NA,EFF_01,proboscis-antenna
720575941575047016,8.775144184135616,-0.032743450097289184,76210038213621309,"121652, 21281, 4282",right,central_brain,efferent,visceral_circulatory,DILP__prim,NA,left_corpus_cardiacum_nerve,m-NSC,m_NSC_unknown,NA,EFF_04,energy homeostasis
720575941549822781,-2.0986551399000177,2.5445672312457894,75581598732917192,"103516, 166824, 4711",right,ventral_nerve_cord,efferent,motor,16B,wing_steering,right_anterior_dorsal_mesothoracic_nerve,b1,NA,b1 MN,EFF_17,flight-steering
720575941679001021,-6.4426187629469025,4.0235682764728375,76146473301676208,"119982, 224743, 6617",left,ventral_nerve_cord,efferent,motor,03B,leg_motor,left_metathoracic_leg_nerve,sternal_posterior_rotator_dorsomedial_ribbon,NA,auto:IN03B042,EFF_13,middle-hind leg
720575941524172875,-6.336007511115848,3.5063458719928597,76357648052415601,"126306, 225774, 5875",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_13,middle-hind leg
720575941505568069,-4.3835810775526145,-5.326035853318401,76213954686810398,"121784, 137650, 2277",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_prothoracic_accessory_nerve,trochanter_flexor_ProAN,NA,Tr flexor MN,EFF_11,front leg
720575941533961091,8.429273689293064,0.18216383845404138,76210107000228954,"122198, 23449, 4553",left,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941526615554,-6.4483093375929,3.4554778376300668,76076654178888165,"118322, 239955, 6020",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_metathoracic_leg_nerve,accessory_tibia_flexor_B,NA,Sternotrochanter MN,EFF_13,middle-hind leg
720575941456279021,-0.5909589881666278,1.32469737917975,76005185922864666,"116049, 207829, 5951",right,ventral_nerve_cord,efferent,motor,03B,NA,left_second_abdominal_nerve,EFFabg29,NA,MNad42,EFF_09,abdomen motor 2
720575941451737978,-6.478536045051397,3.291176442213807,76287279241052195,"124472, 227057, 5578",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,accessory_tibia_flexor_A_out_of_bundle,NA,Acc. ti flexor MN,EFF_13,front leg
720575941610567597,-6.086428081489395,3.2461386957843636,76498454193007089,"130275, 227554, 5585",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,long_tendon_muscle_ltm_B,NA,ltm1-tibia MN,EFF_13,middle-hind leg
720575941610073958,-0.06549802968579431,1.2945901194293832,76074936124634298,"117049, 188736, 5693",right,ventral_nerve_cord,efferent,motor,NA,NA,right_second_abdominal_nerve,EFFabg30,NA,MNad02,EFF_09,middle-hind leg
720575941640958053,-3.8261117095716592,-5.036694880418033,75932960880365126,"113701, 152443, 2604",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_11,middle-hind leg
720575941453512499,-1.0576013679273688,2.0028499403674935,76216223503191107,"122333, 206331, 6272",left,ventral_nerve_cord,efferent,motor,16B,NA,left_first_abdominal_nerve,MNad26,NA,MNad26,EFF_09,flight-energy-power
720575941433954446,1.7369116192094656,0.9159594813068246,75654098183503098,"105125, 231109, 6267",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg13,NA,MNad05,EFF_07,abdomen motor 1
720575941469045111,-3.7006830329664404,-5.1741534432689775,76214092125674069,"121239, 141381, 2174",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Ta depressor MN,EFF_11,middle-hind leg
720575941568712050,1.7759415452710996,0.9958814421375136,75583798158989333,"103206, 231574, 6338",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg13,NA,MNad01,EFF_07,abdomen motor 1
720575941626362826,8.689911926292574,0.0762124100406505,75577269539887733,"104264,38594,5170",right,central_brain,efferent,visceral_circulatory,NA,NA,right_corpus_cardiacum_nerve,l_NSC,l_NSC_unknown,NA,EFF_04,energy homeostasis
720575941551253309,6.726318443321408,1.6029318609912753,75302735432142658,"95051, 244299, 6131",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,EN00B013,NA,EN00B013,EFF_05,abdomen-ureter
720575941582278265,6.1915589218370295,0.1613079348285531,75724535647322404,"106697, 231806, 6330",left,ventral_nerve_cord,efferent,visceral_circulatory,06A,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg48,NA,MNad03,EFF_15,abdomen-reproductive
720575941481583814,-5.5534133071668705,4.2120896616657,76919223414413249,"142977,185659,4876",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,accessory_trochanter_flexor,NA,Acc. tr flexor MN,EFF_13,middle-hind leg
720575941544439325,-1.2212981338270297,2.8907238283832397,76778142597337657,"138921, 175945, 5997",left,ventral_nerve_cord,efferent,motor,08A,wing_tension,left_mesothoracic_accessory_nerve,PS1,NA,MNwm36,EFF_09,flight-energy-power
720575941519595447,9.028159225486936,-3.22822033970758,75366436977189312,"98156, 45516, 720",right,central_brain,efferent,motor,putative_primary,proboscis_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MN3L,MN3L,NA,EFF_01,proboscis-antenna
720575941643797624,-5.5100502128370366,3.1799446383197627,76426023528978657,"128617, 167327, 4268",right,ventral_nerve_cord,efferent,motor,18B,NA,left_posterior_dorsal_mesothoracic_nerve,PSI,NA,PSI,EFF_13,middle-hind leg
720575941592106859,1.9035066274337178,0.9160555639942025,75372829298551379,"96792, 235881, 6140",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg18,NA,MNad16,EFF_07,abdomen motor 1
720575941595536005,2.299460018181027,1.01259792239264,75443335682323463,"99253, 240132, 6699",left,ventral_nerve_cord,efferent,motor,NA,NA,left_fourth_abdominal_nerve,EFFabg10,NA,MNad11,EFF_07,abdomen motor 1
720575941483452346,2.104140916966619,1.5278476515491317,75232160528966059,"93624, 239032, 5920",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg16,NA,MNad16,EFF_07,abdomen motor 1
720575941475389243,1.7751833145849119,1.3838125506122445,75373035658096788,"97499, 242603, 6871",left,ventral_nerve_cord,efferent,motor,06A,NA,left_fourth_abdominal_nerve,EFFabg17,NA,MNad01,EFF_07,abdomen motor 1
720575941499505803,2.0663851146928667,1.5620256701190798,75162135583670356,"92044, 249643, 6748",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg16,NA,MNad16,EFF_07,abdomen motor 1
720575941679645373,2.614604735874359,0.8547858038623666,75232160529104069,"92365, 239124, 5972",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg10,NA,MNad14,EFF_07,abdomen motor 1
720575941687102220,1.1462759022943387,1.079224709578309,75583523213490906,"102770, 223791, 5897",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg13,NA,MNad01,EFF_07,abdomen motor 1
720575941577595125,5.197815263771221,2.296404246397769,74951235509833494,"85351,254536,6854",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg96f,NA,auto:IN06A098,EFF_03,abdomen-positioning
720575941595769381,6.84025725176257,0.4054260292728292,75232160327857686,"93759, 237750, 5239",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg44,NA,MNad13,EFF_15,abdomen-reproductive
720575941503128626,-1.5929257030256379,-2.800168510369506,75442647883739314,"98356, 220927, 4429",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,tarsus_depressor_dipalpha_ventralU,NA,MNhl64,EFF_10,middle-hind leg
720575941558882163,5.157485807441873,2.4860056677539677,75021604254022886,"86194, 254811, 6860",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg96f,NA,MNad65,EFF_03,abdomen-positioning
720575941536777187,7.07376869966908,1.3288461008746957,75091904278203800,"89664, 251907, 6675",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,MNad53,NA,auto:INXXX441,EFF_05,abdomen-ureter
720575941470371851,-6.18852463910656,4.297519330092225,77130604591874127,"148619, 193000, 5141",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,femur_reductor,NA,Pleural remotor/abductor MN,EFF_13,middle-hind leg
720575941562537314,6.3683739547960165,1.852055434294498,75373104109141757,"96684, 244685, 5845",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,ab-PDF,NA,auto:INXXX418,EFF_05,abdomen-ureter
720575941431154647,-1.88753143498975,-2.6474809607784415,75302322779437438,"94893, 232907, 4723",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941567094830,6.4146858101121795,1.8216553965289926,75443335480984781,"98378, 240547, 5920",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,ab-PDF,NA,auto:INXXX377,EFF_05,abdomen-ureter
720575941409042603,-5.533542072273082,3.927152756758485,77060029555639497,"146038, 186904, 4825",left,ventral_nerve_cord,efferent,motor,08A,leg_motor,left_mesothoracic_leg_nerve,tarsus_depressor_dipalpha_ventralU,NA,MNml81,EFF_13,middle-hind leg
720575941475362346,6.519526088737671,1.7719115057666635,75302735431778096,"95936, 245352, 5997",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,MNabgxxF,NA,auto:INXXX398,EFF_05,abdomen-positioning
720575941478122659,-5.596031581855594,3.732690457411561,76989385798932251,"143632, 178800, 4139",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,tarsus_depressor_B,NA,MNml78,EFF_13,middle-hind leg
720575941513645891,6.327506626152198,1.0636192599017953,75162272888769854,"90686, 253802, 6381",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,EFFabg40,NA,MNad17,EFF_15,abdomen-reproductive
720575941352743472,7.2209902649156446,0.84329736620978,75513085749861535,"101695, 223219, 5909",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,ENXXX286,NA,ENXXX286,EFF_05,abdomen-ureter
720575941524365337,-7.3812908286817684,0.36779213339880457,77058517257102587,"145573,143040,2919",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_A,NA,ltm MN,EFF_14,front leg
720575941411588719,1.770427936815442,0.9062358179767466,75513566853889209,"100865,235534,6388",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg18,NA,MNad16,EFF_07,abdomen motor 1
720575941692400603,-1.1580983752973666,2.855445984907889,76355586266688597,"125733,164014,5056",right,ventral_nerve_cord,efferent,motor,18X,wing_power,left_posterior_dorsal_mesothoracic_nerve,DLM5,NA,"DLMn a, b",EFF_09,flight-energy-power
720575941658392344,-5.79848948667127,4.092694882460389,77060373018560669,"146544, 198360, 4212",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_13,middle-hind leg
720575941669036531,8.51678141405505,0.1898839512546392,76210107066921348,"122095, 22645, 4668",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941432825815,8.185409629844868,0.33895063788488916,75930006076948825,"114366,64000,3089",right,central_brain,efferent,visceral_circulatory,DILP__prim,NA,right_corpus_cardiacum_nerve,m-NSC,m_NSC_unknown,NA,EFF_04,energy homeostasis
720575941565105206,-1.0786878223188547,2.985275868483339,77059685958081637,"147380,178102,4769",left,ventral_nerve_cord,efferent,motor,16B,wing_power,left_anterior_dorsal_mesothoracic_nerve,DVM1a-c,NA,DVMn 1a-c,EFF_09,flight-energy-power
720575941439626028,8.242464149498165,0.2943648138721331,75930006076939338,"114031,64000,3082",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941630741730,5.96797474672716,0.6653791704852914,75091904144621559,"88332, 253858, 6390",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg43,NA,MNad48,EFF_15,abdomen-reproductive
720575941632580037,1.90717212682289,1.25155604273871,75443335682344744,"99032, 239932, 6707",right,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg12,NA,MNad02,EFF_07,abdomen motor 1
720575941411519855,4.760523403190793,-0.2786284646312858,76356135754265732,"126052, 180284, 4095",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,"left_posterior_dorsal_mesothoracic_nerve, right_posterior_dorsal_mesothoracic_nerve",EN00B001,NA,EN00B001,EFF_06,feeding-endocrine
720575941475275818,-0.7340375537641635,1.4071303644855355,75654098317753234,"106299, 229709, 6854",left,ventral_nerve_cord,efferent,motor,03B,NA,left_second_abdominal_nerve,EFFabg28,NA,MNad40,EFF_09,abdomen motor 2
720575941549984289,-7.121637737251102,0.38520515353277673,75724398342444563,"107501, 229270, 6854",left,ventral_nerve_cord,efferent,motor,03B,NA,left_second_abdominal_nerve,EFFabg28,NA,MNad33,EFF_14,abdomen motor 2
720575941448945757,-6.644821559882926,-3.32011723130152,76776973493561173,"137581,140540,2587",left,ventral_nerve_cord,efferent,motor,16B,neck_motor,left_dorsal_prothoracic_nerve,DProN3a,NA,"DProN3a,DProN3b",EFF_12,head-eye-antenna
720575941450546857,-7.598864948249637,0.2882387676914073,77832779534181641,"167967,149247,2664",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_14,middle-hind leg
720575941656201177,9.0317932014696,-3.270153518609255,76844386897702163,"141160, 51691, 1163",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,MN4a,MN4a,NA,EFF_01,proboscis-antenna
720575941573025096,8.435840213798727,-1.6391105613033476,75718005685940928,"107150, 37289, 92",right,central_brain,efferent,motor,putative_primary,pharynx_motor,right_pharyngeal_nerve,MN10,MN10,NA,EFF_02,ingestion-digestion
720575941558861839,-5.974438583350955,4.397470120497486,77200286007310304,"149547, 172751, 4734",left,ventral_nerve_cord,efferent,motor,19A,leg_motor,left_mesothoracic_leg_nerve,sternal_anterior_rotator_MesoLN_ventral_2,NA,Sternal anterior rotator MN,EFF_13,middle-hind leg
720575941508453761,-4.376545345283339,-5.197448607377245,76003123533272221,"116094, 146727, 2879",right,ventral_nerve_cord,efferent,motor,19A,leg_motor,right_prothoracic_leg_nerve,trochanter_extensor,NA,auto:IN19A015,EFF_11,middle-hind leg
720575941453789511,8.462772930168365,0.16408229262426843,75930006076979468,"114581,64000,3108",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",right_corpus_cardiacum_nerve,m_NSC_DILP,m_NSC_DILP,NA,EFF_04,energy homeostasis
720575941526437988,-4.097850715614142,-5.263455506257245,75722060403750594,"106733,158571,1255",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,accessory_tibia_flexor_A_slow,NA,Acc. ti flexor MN,EFF_11,front leg
720575941526643202,-5.903007423377813,-3.739827748231146,77265637424515516,"152707, 23151, 1668",left,central_brain,efferent,motor,putative_primary,antenna_motor,left_antennal_nerve,CB0886,CB0886,NA,EFF_12,head-eye-antenna
720575941603635190,-1.064297592140018,2.856889370985774,75933716928803690,"112794,174578,3118",right,ventral_nerve_cord,efferent,motor,16B,wing_power,right_anterior_dorsal_mesothoracic_nerve,DVM1a-c,NA,DVMn 1a-c,EFF_09,flight-energy-power
720575941474595370,-1.6663960571058378,2.479584817000184,77621742826471570,"162915,149541,5771",left,ventral_nerve_cord,efferent,motor,16B,wing_tension,left_anterior_dorsal_mesothoracic_nerve,tpn,NA,tpn MN,EFF_17,flight-steering
720575941655597785,-2.107152378059207,2.483306054182801,75792910922335888,"108567, 174045, 3885",right,ventral_nerve_cord,efferent,motor,16B,wing_steering,right_anterior_dorsal_mesothoracic_nerve,b2,NA,b2 MN,EFF_17,flight-steering
