root_id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941590752396,-1.9048379939904378,5.025373212316679,76142074247909189,"120001, 92500, 2571",left,ventral_nerve_cord,ascending,09B,NA,AN09B033,AN_multi_117,AN09B033,feeding,flange median bundle
720575941590756420,8.243158908475381,1.1343762793332808,74662132066871644,"77656, 28345, 4402",right,central_brain,central_brain_intrinsic,SLPal5,NA,CB2507,CB2507,NA,NA,right olfactory
720575941590759720,-0.14108370811845541,-0.9867159209459553,75648118716689202,"105348, 52365, 2953",right,central_brain,central_brain_intrinsic,PSa1,NA,PS091,PS091,NA,NA,posterior brain
720575941590761100,-1.4561151546349693,-1.5823973498552573,76422518298528988,"127555, 62660, 2123",left,central_brain,central_brain_intrinsic,LB3,NA,CB1023,CB1023,NA,NA,dorsal VNC
720575941590763148,-1.3445046228280235,-0.3860575936048758,76563118415262900,"132161, 58154, 2470",left,central_brain,central_brain_intrinsic,MD3,NA,CB0049,CB0049,NA,NA,dorsal VNC
720575941590763404,4.44035872994755,1.2838902392179237,74592312877635303,"74633, 45052, 3808",right,optic_lobe,visual_projection,NA,visual,LCe09,LCe09,NA,NA,inferior brain
720575941590763660,-2.964709905993001,-8.348354109308078,77688537218678865,"165000, 44320, 2221",left,optic_lobe,visual_projection,VPNv2,walking,LC16,LC16,NA,NA,left visual
720575941590764356,-2.8526922744622394,-7.918977983972384,75717457272533212,"108143, 21079, 5242",left,central_brain,central_brain_intrinsic,VLPd&p1_dorsal,NA,PVLP007,PVLP007,NA,NA,left visual
720575941590768183,0.038104990411741695,2.3734795965940227,74873169043241174,"83396, 26053, 2418",right,central_brain,central_brain_intrinsic,VLPl2_medial,NA,AVLP160,AVLP160,NA,NA,lateral brain
720575941590773559,5.767059417355997,-2.071599968454195,75788100693380359,"110496, 28867, 4479",right,central_brain,central_brain_intrinsic,SIPp1,NA,SIP066,SIP066,NA,NA,superior brain
720575941590774924,2.312865586865884,-1.1531180224626791,75577406643766163,"103104, 42368, 4065",left,ventral_nerve_cord,ascending,NA,NA,ANXXX127,AN_multi_79,ANXXX127,walking,leg VNC
720575941590776375,1.965041132558329,-2.6026437363832717,77054806338365614,"145962, 32306, 2703",left,central_brain,central_brain_intrinsic,LALa1_posterior,NA,CB2267_b,CB2267_b,NA,NA,posterior brain
720575941590781495,5.734835239041788,-1.6742193780153523,75084482038132057,"89855, 32256, 4704",right,central_brain,central_brain_intrinsic,VLPd&p1_posterior,NA,CB3331,CB3331,NA,NA,superior brain
720575941590784311,5.5573116260657125,-5.793386229059052,77477363005024247,"158943, 41042, 5098",left,central_brain,central_brain_intrinsic,LHp2,NA,SLP275,SLP275,NA,NA,left olfactory
720575941590787980,1.3250068145880531,2.009498111227201,75084344196787802,"89712, 27239, 3259",right,central_brain,central_brain_intrinsic,VLPl2_medial,NA,CL062_b,CL062_b,NA,NA,lateral brain
720575941590793015,5.275316806424601,-2.566236265680147,77125244405728088,"148786, 32769, 4920",left,central_brain,central_brain_intrinsic,SIPa1_ventral,NA,CB2399,CB2399,NA,NA,superior brain
720575941590793527,-2.39839163244869,-4.3268616280763865,77265706613413895,"152902, 24979, 3333",left,central_brain,central_brain_intrinsic,VLPl2_medial,NA,CL062_b,CL062_b,NA,NA,lateral brain
720575941590797367,7.5457459407934975,0.0982953154236545,75084482239332834,"89350, 31595, 5428",right,central_brain,central_brain_intrinsic,SLPpm1,NA,SLP290,SLP290,NA,NA,superior brain
720575941590798590,4.254167647946817,-0.8005361042230855,75436669356161673,"99571, 42071, 4620",right,central_brain,central_brain_intrinsic,DM3_dorso_lateral,NA,SMP317b,SMP317b,NA,NA,superior brain
720575941590799671,15.44217357217167,0.4919369735509624,75788650516296185,"110346, 45072, 4737",right,central_brain,central_brain_intrinsic,DM3_CX_p,NA,PFNp_b,PFNp,NA,NA,central complex related
720575941590801662,1.026728602040751,2.310952178457426,75154781660523179,"90802, 29169, 3295",right,central_brain,central_brain_intrinsic,LHl2_ventral,NA,CB3439,CB3439,NA,NA,lateral brain
720575941590801960,2.146799655545695,-5.509097822686982,77688468297402745,"164384, 42176, 1486",left,optic_lobe,visual_projection,NA,NA,MTe53,MTe53,NA,NA,inferior brain
720575941590804548,-3.001207498919027,-4.773861177942111,77547524919045252,"160503, 35595, 2310",left,central_brain,central_brain_intrinsic,VLPp1,NA,CB1549,CB1549,NA,NA,lateral brain
720575941590805644,3.6421576458105878,0.29483973167245286,75155056672222917,"90950, 37683, 3661",right,central_brain,central_brain_intrinsic,DL1_ventral,NA,SMP578,SMP578,NA,NA,inferior brain
720575941590806084,1.6715662199148962,-5.149297483941869,79376974627369924,"214674, 30925, 1544",left,optic_lobe,visual_projection,NA,visual,MeTu4d,auto:Mi2,NA,NA,inferior brain
720575941590810679,6.167379947293741,-2.6063296876161828,76914207093889663,"141378,36245,5657",left,central_brain,central_brain_intrinsic,SLPpm2,NA,CB1406,CB1406,NA,NA,superior brain
720575941590812300,0.8547017294058633,-1.5002054057329426,75365887691628062,"96631, 29579, 2492",right,central_brain,central_brain_intrinsic,SLPa&l1_lateral,NA,WED040,WED040,NA,NA,posterior brain
720575941590813239,6.017015071500284,-4.43363548137839,76984438399097428,"144261, 32372, 5644",left,central_brain,central_brain_intrinsic,SLPpm3,NA,CB3546,CB3546,NA,NA,superior brain
720575941590813438,6.007748695004924,-3.780680902978731,77477294352274921,"158398, 40430, 5221",left,central_brain,central_brain_intrinsic,SLPpl1,NA,CB2901,CB2901,NA,NA,superior brain
720575941590813836,0.8581284004340006,-1.4556785903185139,74873993744517861,"83640, 50563, 2812",right,central_brain,central_brain_intrinsic,SLPa&l1_lateral,NA,WED041a,WED041a,NA,NA,posterior brain
720575941590820971,-9.716321377169148,3.74592231891458,76215535368897676,"120872, 185028, 2683",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,14A,tactile,IN14A107,NA,IN14A107,NA,leg VNC
720575941590828343,3.2036837059149583,-0.699184187433077,75507038033590911,"101717, 42721, 4491",right,central_brain,central_brain_intrinsic,PSp3,NA,"CL301,CL302","CL301,CL302",NA,NA,inferior brain
720575941590829623,-3.2235235256066495,-4.248739965936495,77547318895155704,"161748, 30185, 2928",left,central_brain,central_brain_intrinsic,VLPl&p2_lateral,NA,CB1904,CB1904,NA,NA,lateral brain
720575941590830888,-11.810679821383017,3.2307846464902634,77340335965207957,"154856, 152483, 3370",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,20A.22A,NA,IN20A.22A056,NA,IN20A.22A056,NA,leg VNC
720575941590833292,4.100593658078654,-1.2370554290025961,75858538157237642,"110608, 30736, 4545",right,central_brain,central_brain_intrinsic,SMPad2,NA,CB1368,CB1368,NA,NA,superior brain
720575941590835752,-9.67090740622188,4.520110360601589,76778829121292419,"138527, 195826, 3544",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01B,NA,IN01B025,NA,IN01B025,NA,leg VNC
720575941590837303,5.459562392819867,-3.7817163548677692,76843563270549494,"140697,27829,4901",left,central_brain,central_brain_intrinsic,DM6_dorso_lateral,NA,CB1031,CB1031,NA,NA,superior brain
720575941590840062,-10.07158794821407,9.353054276922396,76285698491308541,"122900, 179831, 4641",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,12A,NA,IN12A059,NA,IN12A059,NA,dorsal VNC
720575941590843788,3.9434481578955483,1.224550596693205,74591831840837670,"74653, 28711, 3646",right,central_brain,central_brain_intrinsic,SLPav1_medial,NA,PLP065b,PLP065b,NA,NA,inferior brain
720575941590846007,1.2617791610846352,-5.10482002117331,78533099185291265,"188507, 47615, 752",left,optic_lobe,visual_projection,NA,NA,NA,auto:Tm5c,NA,NA,left visual
720575941590846462,-9.010893253695027,3.999383918264555,77060097938972877,"145932,190280,3569",left,ventral_nerve_cord,NA,NA,NA,NA,NA,auto:SNta41,NA,leg VNC
720575941590852094,-11.134288219820515,9.573702088812041,76426985936725212,"127297, 195704, 5391",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,07B,NA,IN07B079,NA,IN07B079,NA,dorsal VNC
720575941590854028,16.030171008695113,1.1686327376157515,75647844241891621,"106463, 45033, 4607",right,central_brain,central_brain_intrinsic,PBp1,NA,Delta7,Delta7,NA,NA,central complex related
720575941590860343,2.1135161834845375,-5.9314358315675975,78180500086854632,"179690, 25003, 2728",left,optic_lobe,visual_projection,NA,NA,aMe5,aMe5,NA,NA,inferior brain
720575941590862955,-8.646057514559287,2.142696610906767,76707773450919352,"136331, 175856, 4599",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,07B,NA,IN07B055,NA,IN07B055,NA,leg VNC
720575941590866430,-3.906391052614706,9.803145638921906,75794904324332097,"110189, 233320, 6048",right,ventral_nerve_cord,NA,02A,NA,INXXX364,NA,auto:IN02A044,NA,abdominal VNC
720575941590867819,-9.447674183260455,3.8558807291776405,76285904247331429,"124299, 185317, 3210",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,23B,NA,IN23B017,NA,IN23B017,NA,leg VNC
720575941590870379,-9.807835010897175,10.424449197271512,76636786298015157,"133240, 156074, 4661",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,06A,NA,IN06A102,NA,IN06A102,NA,dorsal VNC
720575941590870782,-8.680399326693072,-2.0614104352205525,75863142294586005,"111172, 169469, 4111",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,17A,NA,IN17A067,NA,IN17A067,NA,dorsal VNC
720575941590871550,-10.748623279940142,0.7302085675985087,76357166881345668,"126829, 211179, 5166",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01A,NA,IN01A029,NA,IN01A029,NA,leg VNC
720575941590872388,2.131034465421183,-5.892826803705049,76774156263451879,"137818, 56122, 3600",left,optic_lobe,visual_projection,NA,NA,NA,auto:MTe01a,NA,NA,inferior brain
720575941590873707,-11.450352100740925,3.199382297018217,77269967019733269,"152871, 151666, 2610",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,01B,NA,IN01B056,NA,IN01B056,NA,leg VNC
720575941590876011,-12.364418415438193,4.216663114050079,77269554769901547,"151672, 139573, 2824",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,NA,IN13A035,NA,IN13A035,NA,leg VNC
720575941590878462,-9.331962971102254,4.135999909856961,76637885541229148,"134655, 190149, 3650",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,04B,NA,IN04B078,NA,IN04B078,NA,leg VNC
720575941590884663,-2.0188595336785475,-10.393550642511205,78462662325085773,"186596, 45708, 2866",left,optic_lobe,visual_projection,NA,NA,LLPC2,LLPC2,NA,NA,left visual
720575941590885374,2.8051651435980625,5.855693093755889,74029843624681249,"58343, 58746, 2402",right,optic_lobe,visual_projection,NA,NA,LPC2,LPC2,NA,NA,right visual
720575941590889323,-8.167011646639363,3.80386041782205,75441204438857525,"99966, 177946, 3327",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,NA,IN13A022,NA,IN13A022,NA,leg VNC
720575941590890892,3.9364570099005527,-2.1588907323091755,74521600535813953,"73724,32984,3697",right,central_brain,central_brain_intrinsic,SLPa&l1_lateral,NA,PLP046b,PLP046b,NA,NA,superior brain
720575941590894903,-2.6343552154412437,-4.627696283838106,77477224894483377,"158256, 38654, 2344",left,central_brain,central_brain_intrinsic,VLPl1_or_VLPl5,NA,WED060,WED060,NA,NA,lateral brain
720575941590898027,-8.697389988314168,-2.0889949879854455,76003467667666032,"115864, 156621, 4973",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,03B,NA,IN03B089,NA,IN03B089,NA,dorsal VNC
720575941590899563,-11.411544231783408,3.1749701418668503,77199598275734038,"150943, 152595, 2668",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13B,NA,IN13B050,NA,IN13B050,NA,leg VNC
720575941590908414,-1.185936478983419,-1.0949716649263632,75929937089362439,"112833, 62912, 2152",right,central_brain,central_brain_intrinsic,LB3,NA,CB1094,CB1094,NA,NA,posterior brain
720575941590909438,4.297272296536906,-2.270393618127658,75576788235033040,"102684, 24354, 4127",right,central_brain,central_brain_intrinsic,CREa2_ventral,NA,LAL034,LAL034,NA,NA,superior brain
720575941590922536,4.35186872063969,6.489598027685331,74662887511922221,"77151, 49605, 2812",right,optic_lobe,visual_projection,NA,escape_takeoff,LC13,LC13,NA,NA,right visual
720575941590925964,4.839194865811808,-3.655729540368868,77477294352272508,"158101, 40464, 5221",left,central_brain,central_brain_intrinsic,SLPpl1,NA,CB2901,CB2901,NA,NA,superior brain
720575941590931084,13.883830638516889,-4.165507563134979,76280819341608654,"124362, 33891, 4485",right,central_brain,central_brain_intrinsic,DM2_CX_d2,NA,FS2,FS2,NA,NA,central complex related
720575941590932008,3.8916123825201816,7.90105461261575,74662750072911437,"77409, 45360, 2794",right,optic_lobe,visual_projection,NA,escape_takeoff,LC4,LC4,NA,NA,right visual
720575941590941291,-3.620786098848837,11.621567956426786,75513978969049787,"101160, 248943, 5477",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX993_f,NA,auto:INXXX228,NA,abdominal VNC
720575941590944908,-0.2689612341036964,-1.534466393968416,76984506313711280,"143848, 34076, 2725",left,central_brain,central_brain_intrinsic,AOTUv3_ventral,NA,CB3865,CB3865,NA,NA,posterior brain
720575941590948748,4.920403094876749,-6.708249815484837,77196025265958626,"150390, 46198, 4337",left,central_brain,central_brain_intrinsic,MBp,NA,KCg-d,KCg-d,NA,NA,left olfactory
720575941590964876,-2.8304599803795973,-2.762354382058932,75295450026359195,"95196, 27279, 1670",right,central_brain,central_brain_intrinsic,VLPl1_or_VLPl5,NA,CB1638,CB1638,NA,NA,lateral brain
720575941590967806,-7.69604387701656,2.1120896258146034,76915168294030062,"142286, 63847, 2333",left,central_brain,central_brain_intrinsic,LB23,NA,CB2282,CB2282,NA,NA,leg VNC
720575941590977022,-1.4966721814980677,-0.32953143932516676,75788924723254710,"108605, 54368, 2209",right,central_brain,central_brain_intrinsic,MX7,NA,CB1021,CB1021,NA,NA,dorsal VNC
720575941590978558,7.200491042722208,0.22231956503693953,74802869622278032,"81766, 27959, 4654",right,central_brain,central_brain_intrinsic,SLPal1,NA,SLP028a,SLP028a,NA,NA,superior brain
720575941590980862,-1.8678038400521444,-10.428013571283174,78462936935080130,"187709, 53591, 2021",left,optic_lobe,visual_projection,NA,NA,LLPC2,LLPC2,NA,NA,left visual
720575941590981687,4.4325447994360765,-4.538296469232393,77547731346138209,"160312, 41868, 3421",left,central_brain,central_brain_intrinsic,VPNp1_medial,NA,CB1961,CB1961,NA,NA,inferior brain
720575941590986750,0.46162125645969626,-1.58275223591025,76914756178646509,"141353,51518,3086",left,central_brain,central_brain_intrinsic,DM6_ventral,NA,CB2294,CB2294,NA,NA,posterior brain
720575941590988286,7.677700133908732,-2.945692547342135,75717800869623722,"107464, 32592, 5122",right,central_brain,central_brain_intrinsic,SMPpv1,NA,CB1379,CB1379,NA,NA,superior brain
720575941590991415,7.706581206906778,0.8316380300313702,75084482306312520,"89077, 30768, 5648",right,central_brain,central_brain_intrinsic,SLPpm1,NA,SLP300a,SLP300a,NA,NA,right olfactory
720575941590993463,2.809102388013346,-2.8143351159303913,76632937940235986,"134533, 42509, 4422",left,central_brain,central_brain_intrinsic,putative_primary,NA,IB016,IB016,NA,NA,inferior brain
720575941590995255,-11.034120945345418,-0.5318276367395651,75724191512653356,"108061, 221469, 4120",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,14A,NA,IN14A083,NA,IN14A083,NA,leg VNC
720575941590997246,3.461487384427531,-2.098206289789034,75295244472327721,"95353, 22067, 4071",right,central_brain,central_brain_intrinsic,AOTUv3_dorsal,NA,SMP016_b,SMP016_b,NA,NA,inferior brain
720575941591005495,4.361286254514201,3.142105571249174,74521669188520594,"72639, 36666, 3575",right,optic_lobe,visual_projection,VPNd2,visual,LC10c,LC10c,NA,NA,right visual
720575941591008510,7.330222697843059,-0.40862638570959686,75014044641618773,"87177, 29081, 4984",right,central_brain,central_brain_intrinsic,SIPa1_ventral,NA,"SLP104,SLP205","SLP104,SLP205",NA,NA,superior brain
720575941591011947,13.709469409574016,7.002048245886015,75577406978923801,"103061, 42441, 5204",right,central_brain,central_brain_intrinsic,MBp,NA,KCa'b',KCapbp-m,NA,NA,right olfactory
720575941591014398,-1.0963465255608729,-1.8235012374132402,76562774683736730,"132176, 48230, 1976",left,central_brain,central_brain_intrinsic,MX3,NA,CB3796,CB3796,NA,NA,posterior brain
720575941591017214,4.502600284207805,-2.1930821023195515,75647225698872974,"105793, 25109, 4192",right,central_brain,central_brain_intrinsic,CREa2_ventral,NA,LAL030b,LAL030b,NA,NA,superior brain
720575941591022846,3.4501296001562904,9.022485009649445,75014456555764849,"86466, 42076, 3415",right,optic_lobe,visual_projection,VPNp3,visual,LC11,LC11,NA,NA,right visual
720575941591026999,-6.559514431368368,-1.1085194430559406,77060785201204093,"146355, 209195, 3723",left,ventral_nerve_cord,NA,NA,NA,NA,NA,auto:SNpp40,NA,lateral brain
720575941591027255,-5.970881370913046,-9.104588278314425,78040518647134533,"174166, 48283, 3308",left,optic_lobe,visual_projection,VPNp2,visual,LC18,LC18,NA,NA,left visual
720575941591028734,0.44607702075336686,-1.2542229972093828,76562568591978267,"131275, 42351, 2084",left,central_brain,central_brain_intrinsic,putative_primary,NA,CB0556,CB0556,NA,NA,posterior brain
720575941591031038,6.023999782193646,-2.421194084665133,75858606138072557,"111163, 33889, 1572",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0114,CB0114,NA,NA,superior brain
720575941591032062,3.7989111858496503,1.5340276875287762,75647775522129064,"105375, 42768, 4561",right,central_brain,central_brain_intrinsic,DM1_dorsal,NA,CB2723,CB2723,NA,NA,inferior brain
720575941591033598,-2.3271574062218834,5.426680795171905,76773605903757659,"138184, 39237, 1308",left,central_brain,central_brain_intrinsic,TRdl_b,NA,CB0512,CB0512,NA,NA,flange median bundle
720575941591036670,-4.65215387762691,-3.948633917352511,77476949949836360,"159608, 29523, 2222",left,central_brain,central_brain_intrinsic,VLPl4_anterior,NA,AVLP423,AVLP423,NA,NA,lateral brain
720575941591037438,3.7202387767920335,2.7893791117460007,75155468989400619,"91115, 49350, 3767",right,central_brain,central_brain_intrinsic,putative_primary,NA,PLP142,PLP142,NA,NA,right visual
720575941591039486,5.956734271634562,-9.036025770685029,77899094433285009,"170808, 27353, 4930",left,central_brain,central_brain_intrinsic,LHl1,NA,CB1293,CB1293,NA,NA,left olfactory
720575941591039742,1.9974497276434728,-2.84115911342795,76140562755086884,"118828, 48780, 3862",left,central_brain,central_brain_intrinsic,DM4_dorsal,NA,CL158,CL158,NA,NA,inferior brain
720575941591050494,-9.071615604769248,10.038559190252467,76914824629944803,"141575, 53480, 2153",left,central_brain,descending,MX3,NA,DNg32,DNg32,DNg32,flight power,dorsal VNC
720575941591051774,4.507700534451945,-2.2325732789247765,75365613350153759,"97349, 22145, 4383",right,central_brain,central_brain_intrinsic,AOTUv4_dorsal,NA,CB1591,CB1591,NA,NA,superior brain
720575941591053566,6.055694194425089,-3.211761244317843,76773194660524339,"138150, 27957, 5398",left,central_brain,central_brain_intrinsic,SLPpl1,NA,SIP046,SIP046,NA,NA,superior brain
720575941591059255,2.950366588223918,-2.953982599756075,76351600134637070,"126352, 45314, 3583",left,central_brain,central_brain_intrinsic,VESa2,NA,H01,H01,NA,NA,inferior brain
720575941591061246,-5.983724502932089,2.276749841192412,76142074315206461,"119495, 92500, 2878",right,ventral_nerve_cord,ascending,NA,NA,ANXXX202_a,AN_GNG_106,ANXXX202,visceral control,flange median bundle
720575941591064716,-1.5626178068032437,-0.2639869532793295,76074179942024935,"117436, 167110, 4675",right,central_brain,descending,PSp2,NA,DNpe054,DNpe054,DNht001,head orienting,dorsal VNC
720575941591067390,7.626610847104532,-0.3144037804811727,75717868716799339,"108366, 34374, 1816",left,central_brain,central_brain_intrinsic,CREa1_ventral,NA,mAL4,mAL4,NA,NA,flange median bundle
720575941591069438,13.615784259427535,-6.747701414605928,76562087958728821,"132623, 28455, 3768",left,central_brain,central_brain_intrinsic,LALv1_dorsal,NA,FB4E,FB4E,NA,NA,central complex related
720575941591070462,4.341622443784222,3.4227836050779095,74521943663293554,"72994, 44130, 1868",right,optic_lobe,visual_projection,VPNd2,visual,LC10d,LC10d,NA,NA,right visual
720575941591077943,4.566692443479045,-1.2303427539079914,75365682069906481,"98158, 23514, 4479",right,central_brain,central_brain_intrinsic,AOTUv3_dorsal,NA,SMP018,SMP018,NA,NA,superior brain
720575941591081271,2.094913335431559,-1.3771656832903156,76140974468500112,"119847, 59632, 1765",right,central_brain,central_brain_intrinsic,LB0_anterior,NA,CB3899,CB3899,NA,NA,inferior brain
720575941591089975,5.555536361325723,1.926543942907499,73958581527593428,"55957, 32683, 2507",right,optic_lobe,visual_projection,NA,NA,NA,auto:yDm8,NA,NA,inferior brain
720575941591098110,5.683039279569131,-15.399487265130833,77196025332903875,"150079, 46396, 4534",left,central_brain,central_brain_intrinsic,MBp,NA,KCab,KCab,NA,NA,left olfactory
720575941591098764,-3.087165979753988,-9.676644094964818,77899780755618031,"172017, 48596, 1591",left,optic_lobe,visual_projection,VPNd1,visual,LPLC2,LPLC2,NA,NA,left visual
720575941591100983,-11.643743900667683,3.22793816707437,77340404685220920,"154570,154600,3565",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,20A.22A,NA,IN20A.22A008,NA,auto:IN20A.22A077,NA,leg VNC
720575941591102519,12.430531116116986,6.734749547460722,75366231959803752,"96985, 40339, 4948",right,central_brain,central_brain_intrinsic,ALad1,olfactory,DL2d_adPN,DL2d_adPN,NA,NA,right olfactory
720575941591104567,13.936952205289352,-3.654192694207979,75717663095722746,"107989, 26837, 4032",right,central_brain,central_brain_intrinsic,AOTUv4_ventral,NA,FB8I,FB8I,NA,NA,central complex related
720575941591105847,2.0216964203009438,-2.3896503529756794,76702962818973650,"135396, 30989, 3538",left,central_brain,central_brain_intrinsic,AOTUv3_ventral,NA,"LAL096,LAL097","LAL096,LAL097",NA,NA,inferior brain
720575941591121406,-0.13519225091840512,2.4046423353940707,75295312587254922,"95723, 24185, 1702",right,central_brain,central_brain_intrinsic,NA,NA,NA,auto:JO-A,NA,NA,lateral brain
720575941591126327,-10.563131718050496,0.6883705177098979,75936053860904255,"113888, 244067, 4945",left,ventral_nerve_cord,NA,NA,NA,NA,NA,NA,NA,leg VNC
720575941591128887,-11.189754871737021,4.2580759444028615,76143929405370012,"120595, 149408, 1544",right,ventral_nerve_cord,NA,NA,NA,NA,NA,auto:SNta41,NA,leg VNC
720575941591130167,-10.99843635977413,-0.6367439708917867,75935916355331734,"112890, 241463, 4858",left,ventral_nerve_cord,NA,NA,NA,NA,NA,auto:SNta21,NA,leg VNC
720575941591133751,3.973131747830852,3.4233610548764943,75085031458474805,"88289, 47413, 3457",right,optic_lobe,visual_projection,NA,NA,LTe03,LTe03,NA,NA,right visual
720575941591134718,-1.5312953275551962,6.041992894628692,76140218352738121,"119736, 37685, 915",right,central_brain,central_brain_intrinsic,TRdm,NA,CB2054,CB2054,NA,NA,flange median bundle
720575941591136254,8.69145164071415,1.932263485410856,74732844408787254,"78474, 37757, 4531",right,central_brain,central_brain_intrinsic,LHp1,NA,LHPV4j4,LHPV4j4,NA,NA,right olfactory
720575941591148343,6.446214767087442,-6.758121737024141,75788649442373602,"110442, 46796, 570",right,central_brain,central_brain_intrinsic,primary,NA,il3LN6,il3LN6,NA,NA,left olfactory
720575941591151500,-1.2464427036156822,-0.5380126915186176,76704062129264711,"135944, 64786, 2748",left,central_brain,descending,LB12,flight,DNg02_f,DNg02_f,DNg02,flight power,posterior brain
720575941591187710,0.09268458365295645,2.439723006704497,75014593860576224,"87020, 45936, 2944",right,central_brain,central_brain_intrinsic,LHl1,NA,WED113,auto:CB2114,NA,NA,lateral brain
720575941591190891,4.3066411930212825,6.17549823901956,74592518968657444,"75549, 49356, 3443",right,optic_lobe,visual_projection,NA,escape_takeoff,LC13,LC13,NA,NA,right visual
720575941591191659,1.8496714550146884,-1.382898100396944,75858881284716676,"112358, 41656, 2697",right,central_brain,central_brain_intrinsic,VESa1,NA,CB1418,CB1418,NA,NA,posterior brain
720575941591200296,4.602844329465372,7.41318773410623,74381275095987016,"68099, 45333, 2712",right,optic_lobe,visual_projection,NA,visual,LC25,LC25,NA,NA,right visual
720575941591248235,4.781043143857463,13.49621318958108,76350844354073984,"125566, 24487, 3934",left,central_brain,central_brain_intrinsic,EBa1,NA,ER3a_b,"ER3a_b,ER3a_c",NA,NA,central complex related
720575941591255436,-11.398333935152547,0.7623799958020915,75865135226924839,"111433, 229025, 4508",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,04B,NA,IN04B029,NA,IN04B029,NA,leg VNC
720575941591264652,-11.571189312349814,3.1843283095151653,76636373242715826,"134121, 143757, 1945",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13B,NA,IN13B065,NA,IN13B065,NA,leg VNC
720575941591266956,-7.694065002810017,4.299806348303007,75511848195413300,"102164, 185545, 3653",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,NA,IN13A034,NA,IN13A034,NA,leg VNC
720575941591270440,-6.46358194769527,-1.3400722823351154,76216360472533025,"122577, 209444, 4514",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,10B,NA,IN10B055,NA,IN10B055,NA,lateral brain
720575941591271308,-8.107201008211627,-0.36727277257139784,76356411168564664,"126885, 189923, 5972",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,19B,NA,IN19B089,NA,IN19B089,NA,dorsal VNC
720575941591277708,-8.602199940096394,2.3671746172696824,76285423479435901,"124456, 170110, 4221",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,08B,NA,IN08B030,NA,IN08B030,NA,leg VNC
720575941591279415,-5.9690803569665105,-9.104116209527804,77899780756117475,"170519, 48595, 1785",left,optic_lobe,visual_projection,VPNp2,visual,LC18,LC18,NA,NA,left visual
720575941591285388,-11.33755054892208,10.698565713384793,76426573485476940,"128694, 182860, 4868",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,12A,NA,IN12A034,NA,IN12A034,NA,dorsal VNC
720575941591285900,-8.472088245760458,4.338467828252957,76004222910783152,"114709, 178656, 2408",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13A,proprioception,IN13A004,NA,IN13A004,NA,leg VNC
720575941591287692,-10.531195072542683,8.961249581792996,76426298741897372,"127286, 174518, 5386",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,06A,NA,IN06A037,NA,IN06A037,NA,dorsal VNC
720575941591287948,-11.654444126497763,4.344935170629666,76495910766641287,"130349, 153298, 2341",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,14A,NA,IN14A044,NA,IN14A044,NA,leg VNC
720575941591290167,-1.8605448287835293,5.341729871252227,76492130994069713,"130815, 38923, 1561",left,central_brain,central_brain_intrinsic,putative_primary,NA,CB0159,CB0159,NA,NA,flange median bundle
720575941591290508,3.2288938480505784,7.089518777349638,74170375357041660,"62652, 51712, 3860",right,optic_lobe,visual_projection,NA,NA,LPC1,LPC1,NA,NA,right visual
720575941591298814,-11.976265339266318,4.759587518194365,76284735949107930,"123052, 149532, 2946",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,13B,NA,IN13B001,NA,IN13B001,NA,leg VNC
720575941591299468,-3.9687577766289883,12.158620110967801,75443266627646041,"98408, 238598, 5528",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,NA,NA,INXXX411,NA,INXXX411,NA,abdominal VNC
