id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941633920443,-5.104154716873868,11.491886519299566,75584004116300954,"104276, 238370, 5630",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX380,AN_AVLP_51,ANXXX380,postural control,abdominal VNC
720575941634017723,2.170538056945101,-11.684848405016842,75788719034255604,"108807, 47709, 3885",right,central_brain,descending,PSp2,NA,NA,DNpe018,DNpe018,DNut046,flight power,posterior brain
720575941634206651,-5.662323128128751,-30.470825768603273,76282811736753758,"124849, 92500, 2800",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B101_b,AN_SPS_IPS_2,auto:AN07B101,head orienting,dorsal VNC
720575941634207941,-6.033000599289641,27.36909809003931,76636648322283128,"133187, 152003, 2650",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B096,AN_GNG_SAD_20,AN05B096,postural control,dorsal VNC
720575941634266053,6.755253184890049,27.12929096113306,76636923066117699,"134567, 159964, 2204",right,central_brain,descending,05B_put2,NA,NA,DNxl114,DNxl114,DNxl114,reproduction,leg VNC
720575941634269371,3.9707139621727623,57.07677211652857,75718418338870598,"107412, 49984, 1475",right,central_brain,descending,MD3,NA,NA,DNg59,DNg59,DNg59,tactile,leg VNC
720575941634316731,31.353384841536776,-13.40385398973364,76071705504131071,"118026, 92500, 2705",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B029,AN_AVLP_GNG_21,AN10B029,vibratory,lateral brain
720575941634611872,3.5943606983177814,57.36607875715356,76636442096546036,"133207, 147296, 2336",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX404,AN_GNG_73,ANXXX404,tactile,leg VNC
720575941635100603,3.579140533065096,55.88459148298364,76848098286440280,"139631, 163549, 3186",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B010,NA,AN05B010,tactile,leg VNC
720575941636180597,11.012923110579745,-40.91208896745581,76353180547918754,"125004, 92500, 2941",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B063,SA_DMT_DMetaN_8,AN19B063,flight steering 2,dorsal VNC
720575941636531573,16.24806105003287,-33.67412815202612,76074867136734363,"117458, 186736, 4651",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B071,SA_DMT_ADMN_1,AN08B071,flight steering 2,dorsal VNC
720575941637683829,29.069056380843417,-19.413885689867918,76773606239547588,"137377, 39663, 2683",right,ventral_nerve_cord,ascending,VLPl4_anterior,NA,NA,ANXXX098,AN_AVLP_24,ANXXX098,vibratory,lateral brain
720575941637734175,-18.833491455460294,-12.540647126330319,76001336827309033,"114869, 92500, 3045",right,central_brain,descending,LB12,NA,NA,DNg06,DNg06,DNg06,flight power,dorsal VNC
720575941637800309,-15.76490510597299,-40.51476917375463,75788719034106522,"108590, 47943, 3845",right,central_brain,descending,PSp2,NA,NA,DNpe054,DNpe054,DNut046,head orienting,dorsal VNC
720575941638266399,0.15875982150961512,-5.26607666124243,76778004755790189,"137504, 170238, 4479",left,ventral_nerve_cord,ascending,06B,walking,NA,AN06B011,AN_multi_10,AN06B011,reproduction,posterior brain
720575941638407199,-28.07391275062631,-18.490580178393305,76633212348724914,"133924, 50961, 2760",left,central_brain,descending,WEDd1,flight,NA,DNa15,DNa15,DNa15,flight steering 1,dorsal VNC
720575941639508853,-7.815753113175139,27.850371741162352,76566210792049237,"131442, 149818, 2549",right,ventral_nerve_cord,ascending,17A,NA,NA,AN17A050,AN_VES_GNG_5,AN17A050,walking,leg VNC
720575941639531125,5.150653232192292,19.4335855473147,77195612613175658,"150092, 33974, 2913",left,ventral_nerve_cord,ascending,17A,NA,NA,AN17A062,AN_multi_119,AN17A062,feeding,leg VNC
720575941639571317,-2.6836150993354173,4.742432021008547,76071705570722314,"117579, 92500, 2817",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B100,AN_GNG_77,auto:DNxn102,walking,leg VNC
720575941639588127,-9.939965378189786,-18.76705417741675,76352836883302488,"125355, 82393, 2646",left,central_brain,descending,putative_primary,NA,NA,DNp33,DNp33,DNp33,flight power,dorsal VNC
720575941639763999,-8.745280395889983,-19.02643261064428,76001336760215644,"116619, 92500, 2802",left,central_brain,descending,LB7,NA,NA,DNg51,DNg51,DNut042,flight power,dorsal VNC
720575941639802655,-19.255864273453458,-25.757317162646242,75648049728692094,"104518, 51032, 1891",right,central_brain,descending,MX3,NA,NA,DNg08_a,DNg08_a,DNxn111,flight power,dorsal VNC
720575941639868277,12.424230445479647,5.4357837666140165,76567448345932164,"131525, 188107, 4653",left,ventral_nerve_cord,ascending,12B,NA,NA,AN12B008,AN_GNG_155,AN12B008,probing,leg VNC
720575941640035359,-23.925021301651697,15.600060843335207,76707017335169209,"136745, 152120, 3778",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B070,NA,AN07B070,postural control,leg VNC
720575941640075551,16.14044081077505,5.671837710248049,76703924354383481,"136344, 61232, 1488",left,central_brain,descending,putative_primary,NA,NA,DNge062,DNge062,DNxl079,probing,flange median bundle
720575941640505375,2.378743756865755,3.314897917614992,76216567033355975,"122329, 216842, 5953",right,central_brain,descending,putative_primary,NA,NA,DNge035,DNge035,DNxl134,postural control,leg VNC
720575941641209119,-19.061070572281583,5.8320707310305195,75583935329300599,"104231, 235750, 5228",right,ventral_nerve_cord,ascending,09B,NA,NA,AN09B037,AN_multi_35,AN09B037,visceral control,flange median bundle
720575941641370962,8.76837526664664,12.409149550305424,76282811736400662,"124448, 92500, 2672",left,ventral_nerve_cord,ascending,01B,NA,NA,AN01B011,AN_GNG_VES_7,AN01B011,walking,leg VNC
720575941641465682,-10.012937675858247,14.626072310315188,75651761385633687,"106418, 161622, 4934",right,ventral_nerve_cord,ascending,17B,NA,NA,AN17B008,AN_GNG_AMMC_2,AN17B008,reproduction,lateral brain
720575941642285256,2.052965749358431,-26.55411586870093,76282811736765178,"124730, 92500, 2802",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B069,AN_IPS_GNG_6,AN07B069,head orienting,dorsal VNC
720575941642369125,-23.8298121799476,7.608395956860597,76566142273140243,"132096, 149473, 3093",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B113,NA,AN08B113,visceral control,flange median bundle
720575941642623176,-0.8481668789632165,-25.42519435991186,76777454798804853,"137452, 153927, 3772",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B069,AN_GNG_175,AN07B069,head orienting,dorsal VNC
720575941642837842,-18.916144501114587,22.100701712475832,76071705504208626,"118538, 92500, 2734",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B099,AN_GNG_147,AN08B099,threat response,leg VNC
720575941642868385,32.72725569114615,15.013683699475346,75718968228223715,"106750, 66300, 1796",right,central_brain,descending,MX12,NA,NA,DNg12_e,DNg12_e,DNnt008,grooming,dorsal VNC
720575941642906529,13.670564521407384,-2.6525255214108867,75859430906545689,"112232, 58585, 2265",right,central_brain,descending,putative_primary,NA,NA,DNge124,DNge124,DNxl021,walking steering,leg VNC
720575941642966629,-19.09075845375131,-26.686277962817137,76071705504279383,"117172, 92500, 2759",right,central_brain,descending,LB7,flight,NA,DNg07,DNg07,DNg07,flight power,dorsal VNC
720575941643030945,-19.839972626114594,-13.168714142931881,76704062195938055,"136324, 63718, 2869",left,central_brain,descending,LB12,NA,NA,DNg92_b,DNg92_b,DNg92,flight power,dorsal VNC
720575941643148901,15.078437675093907,-37.612372017992925,76425336200112394,"127108, 146566, 3798",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B101,NA,AN19B101,flight steering 2,dorsal VNC
720575941643467877,3.1852468143456134,25.99761905561548,76636854615204789,"134271, 159099, 3268",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B071,NA,AN05B071,tactile,leg VNC
720575941643557458,15.481434692000647,-37.74663410295386,76286385820666657,"122925, 199094, 5297",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B101,SA_DMT_DMetaN_6,AN19B101,flight steering 2,dorsal VNC
720575941644058706,-10.508430611038909,6.833618544446047,76142074315111629,"119800, 92500, 2847",right,central_brain,descending,SMPpv1,NA,NA,DNpe044,DNpe044,oviDN,reproduction,abdominal VNC
720575941644062290,32.7179821620934,-6.7500430117978505,74944018555527151,"85834, 40617, 1532",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B053,AN_AVLP_53,AN10B053,vibratory,lateral brain
720575941644144978,-7.08554900779794,9.744027518139895,76777798396248241,"137586, 165597, 3792",left,ventral_nerve_cord,ascending,17B,NA,NA,AN17B009,AN_AVLP_43,AN17B009,vibratory,lateral brain
720575941644253266,11.090613235091464,8.747325323926024,76074523204038551,"117445, 177518, 3475",left,ventral_nerve_cord,ascending,12B,NA,NA,AN12B017,AN_GNG_VES_2,AN12B017,walking,leg VNC
720575941644253857,-21.781815658951505,1.173829697476442,76285354491333421,"123888, 168908, 3119",right,ventral_nerve_cord,ascending,12B,NA,NA,AN12B060,NA,AN12B060,postural control,leg VNC
720575941644283986,4.1882985721581125,-36.97640476335424,76075073362203286,"118496, 192864, 4888",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B085,NA,AN07B085,head orienting,dorsal VNC
720575941644291154,4.944327701186435,16.760630987988524,76988835573230649,"144895, 162714, 2387",left,ventral_nerve_cord,ascending,01B,NA,NA,AN01B018,AN_GNG_100,AN01B018,feeding,flange median bundle
720575941644324690,10.539868224715486,8.016544722424564,76847823408761323,"140380, 155370, 3256",right,ventral_nerve_cord,ascending,12B,NA,NA,AN12B017,AN_GNG_VES_5,AN12B017,walking,flange median bundle
720575941644357221,13.423711646651519,-38.00398120988744,76004635831377653,"116355, 192317, 4617",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B104,NA,AN19B104,flight steering 2,dorsal VNC
720575941644554184,10.03057848319937,2.1481158960924707,75507724490179449,"101555, 62112, 1688",right,central_brain,descending,putative_primary,NA,NA,DNge065,DNge065,DNfl038,walking,leg VNC
720575941644582501,-27.48554147377083,-18.87110386003393,75648118716775797,"104903, 52859, 2991",right,central_brain,descending,putative_primary,NA,NA,DNpe019,DNpe019,DNxn136,flight steering 1,dorsal VNC
720575941644587109,-7.689498554611906,12.214651488171631,75647569162418028,"105582, 34871, 3806",right,central_brain,descending,DM6_central2,NA,NA,DNp101,DNp101,DNxn137,walking,lateral brain
720575941644727713,25.970106948470367,20.26994075666528,76284529790520463,"124150, 144095, 2888",right,ventral_nerve_cord,ascending,putative_primary,NA,NA,ANXXX006,AN_GNG_25,ANXXX006,postural control,leg VNC
720575941644756168,-7.297988068009122,18.322173498974852,76282811736468132,"123723, 92500, 2702",right,central_brain,descending,putative_primary,neuromodulatory,NA,DNg30,DNg30,DNg30,taste-touch,lateral brain
720575941644799826,6.430974830245271,-30.977091408862062,75436806258311797,"99880, 45459, 2591",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B037,AN_IPS_LAL_1,AN07B037,flight power,dorsal VNC
720575941645076897,15.583021987532867,-35.89467105974095,76356479619746807,"125327, 191074, 5003",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B079,NA,AN08B079,flight steering 2,dorsal VNC
720575941645080225,-7.474645267868741,25.36626758466821,76145991862350132,"119395, 210862, 4957",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B062,AN_AVLP_GNG_23,AN05B062,postural control,leg VNC
720575941645080481,-5.606014381790861,8.62174930463892,76844387031829115,"139870, 53132, 1559",left,central_brain,descending,putative_primary,NA,NA,DNge137,DNge137,DNxn126,reproduction,flange median bundle
720575941645117304,1.8247579227440514,0.7088191140757161,76214092461473314,"121633, 141496, 3536",left,central_brain,descending,LB5__prim,NA,NA,DNge052,DNge052,DNxl070,postural control,leg VNC
720575941645213048,-18.023816238785486,4.233261011944829,75999549919410255,"115877, 39839, 2227",right,central_brain,descending,DM2_central,NA,NA,DNpe033,DNpe033,DNit012,visceral control,flange median bundle
720575941645239752,5.751161445235507,-32.651194192065184,76352355780300845,"125961, 68103, 2548",left,central_brain,descending,LB6,NA,NA,DNge085,DNge085,DNnt011,flight steering 2,dorsal VNC
720575941645244360,10.727475989913241,7.111909293042238,76988492110156112,"144581, 153050, 2870",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B015,AN_GNG_45,AN07B015,probing,leg VNC
720575941645271240,-9.428897987747892,28.62588825117212,75933579624218511,"113967, 171072, 3672",right,ventral_nerve_cord,ascending,17A,NA,NA,AN17A031,AN_GNG_196,AN17A031,taste-touch,leg VNC
720575941645365960,9.03332887992789,-38.39061222185035,76282811803368914,"123708, 92500, 2823",left,ventral_nerve_cord,ascending,16B,NA,NA,AN16B078,NA,AN16B078,flight steering 2,dorsal VNC
720575941645370312,-12.400194298172698,6.47858657728296,75302735365018543,"95569, 245212, 5861",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX982,AN_SMP_FLA_1,auto:INXXX419,reproduction,superior brain
720575941645372792,-15.894417892838225,-40.789118386401135,76562775153662377,"132097, 47622, 3836",left,central_brain,descending,PSp2,NA,NA,DNpe054,DNpe054,DNut046,head orienting,dorsal VNC
720575941645444808,13.647190917586581,-31.516754723681395,75648256289593940,"104544, 55902, 3369",right,central_brain,descending,putative_primary,ocellar,NA,DNp22,DNp22,DNg99,head orienting,dorsal VNC
720575941645731272,4.6714814792626065,-32.067331887377684,75859774570835420,"110598, 67929, 2472",right,central_brain,descending,LB6,reaching,NA,DNge071,DNge071,DNg10,flight steering 2,dorsal VNC
720575941645970081,-52.460774551773774,6.51314296613794,75999824998268427,"115546, 47562, 2900",right,ventral_nerve_cord,ascending,NA,NA,NA,AN_multi_124,AN_multi_124,NA,visceral control,flange median bundle
720575941646264993,-7.5988570560462305,4.801258944378908,75792498873859627,"109762, 161443, 4908",right,ventral_nerve_cord,ascending,02A,NA,NA,AN02A001,AN_multi_8,AN02A001,postural control,dorsal VNC
720575941646451361,-6.373873840714201,-0.26452378143209637,76844112691290717,"139468, 44742, 3803",left,central_brain,descending,putative_primary,landing,NA,DNp47,DNp47,DNp47,postural control,posterior brain
720575941646502776,4.934682239150301,18.709218405591066,76707360797973882,"135802, 162802, 3145",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B026,AN_GNG_FLA_5,AN05B026,feeding,leg VNC
720575941646678984,3.460817683791414,3.133298062192019,76496117394844072,"130923, 158520, 4121",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX002,AN_GNG_19,ANXXX002,postural control,leg VNC
720575941646923208,29.083725799178374,23.581809424267824,76777248506197198,"137898, 148996, 3273",left,ventral_nerve_cord,ascending,01A,NA,NA,AN01A014,auto:DNg12_b,AN01A014,grooming,leg VNC
720575941647038664,-5.430663238907561,5.9207543362246104,76280475743967845,"124519, 23844, 4381",left,central_brain,descending,SMPpv2_ventral,neuromodulatory,NA,DNp27,DNp27,DNp27,reproduction,inferior brain
720575941649024021,2.098554957961337,-26.692078210009523,76282811736787048,"124774, 92500, 2809",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B069,AN_IPS_GNG_6,AN07B069,head orienting,dorsal VNC
720575941649039637,-4.20820869102548,-26.387220955981196,76282811736691494,"124415, 92500, 2774",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B052,AN_GNG_58,AN07B052,head orienting,dorsal VNC
720575941649828629,11.378141273116366,-40.71121845353979,76004842057273291,"114733, 198255, 4998",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B063,SA_DMT_DMetaN_12,AN19B063,flight steering 2,dorsal VNC
720575941649901297,10.94652067527701,10.966426276074468,76074591990566551,"117087, 178176, 3700",left,ventral_nerve_cord,ascending,12B,NA,NA,AN12B019,AN_VES_GNG_2,AN12B019,walking,leg VNC
720575941649909233,6.265433181380527,-36.01462802995581,76214229967151577,"122562, 146924, 3659",right,ventral_nerve_cord,ascending,16B,NA,NA,AN16B078,NA,AN16B078,flight steering 2,dorsal VNC
720575941649932785,-6.005946289444671,-30.283321953906,76777454798776635,"138290, 154098, 3764",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B095,AN_SPS_IPS_2,AN07B095,head orienting,dorsal VNC
720575941649976049,30.227307189559234,23.0495409000979,75718693216536969,"106654, 59136, 1386",right,central_brain,descending,MX12,grooming,NA,DNge019,DNge019,DNg12,grooming,leg VNC
720575941650178289,-1.2208935131079994,5.784199618207032,76497629559134756,"129968, 203791, 5510",right,central_brain,descending,SMPpv2_ventral,NA,NA,DNg45,DNg45,DNg45,postural control,leg VNC
720575941650514193,-6.818861137772307,-31.59763584245581,76282811803405297,"124670, 92500, 2832",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B071,AN_IPS_GNG_6,AN07B071,head orienting,dorsal VNC
720575941650789649,0.8373398672096884,5.672470949994143,75722817324643719,"107357, 180810, 4972",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B009,AN_GNG_171,AN19B009,walking,leg VNC
720575941651139349,-21.160046707535486,-13.685698128832762,76282811870361995,"124219, 92500, 3076",left,central_brain,descending,LB12,NA,NA,DNg92_a,DNg92_a,DNg92,flight power,dorsal VNC
720575941651316245,-2.5845785249717084,-33.3980852137937,76707086121290603,"136942, 154342, 3884",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B091,AN_GNG_175,AN07B091,head orienting,dorsal VNC
720575941651755797,-16.883006225968103,3.842822216855104,75302391633276582,"96187, 235220, 5312",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX202_b,SA_MDA_2,ANXXX202,visceral control,flange median bundle
720575941651827989,31.712527145003573,-17.07240352739233,77336624644242111,"155155, 41753, 1770",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B022,AN_AVLP_45,AN10B022,vibratory,lateral brain
720575941651866901,-1.8343243707663859,-28.26712284196752,76633418372887319,"135001, 55846, 2217",left,central_brain,descending,LB7,NA,NA,DNge118,DNge118,DNut054,head orienting,dorsal VNC
720575941651981077,2.210250485991731,7.232980631695802,75513291774357610,"101693, 228398, 5499",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX986,AN_multi_128,auto:INXXX454,postural control,abdominal VNC
720575941652078869,6.754715312575593,6.048100375042971,75578024514887295,"103029, 59498, 1680",right,central_brain,descending,MX12__prim,NA,NA,DNg44,DNg44,DNg44,postural control,leg VNC
720575941652085745,12.606769431685702,-2.386125184191648,76212443059312542,"121418, 92500, 2856",left,central_brain,descending,WEDd1,NA,NA,DNae007,DNae007,DNxn143,walking steering,leg VNC
720575941652156657,-3.284362684632048,-16.003876305712645,76562981311866011,"132203, 53773, 3762",left,central_brain,descending,putative_primary,NA,NA,DNp41,DNp41,DNp41,walking,posterior brain
720575941652159449,-15.395875107193692,10.922789954052982,76071705504163841,"117953, 92500, 2722",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B097,AN_GNG_187,AN08B097,threat response,dorsal VNC
720575941652278033,1.9775906692497882,-30.682060814989985,76563324640519212,"131301, 63982, 2612",left,central_brain,descending,LB6,reaching,NA,DNge087,DNge087,DNg10,head orienting,dorsal VNC
720575941652319705,31.342440475081695,18.75009479414087,75930968015612953,"114664, 92500, 2794",right,central_brain,descending,MX12,grooming,NA,DNge019,DNge019,DNg12,grooming,leg VNC
720575941652493524,28.342900146102206,21.82086887251001,75930968015645578,"114283, 92500, 2808",right,central_brain,descending,MX12,NA,NA,DNg12_e,DNg12_e,DNfl028,grooming,leg VNC
720575941652552433,-12.671116959000335,-40.60516605485815,76356342248133476,"126936, 188280, 5340",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX171,NA,ANXXX171,head orienting,dorsal VNC
720575941652614129,-28.160407196427087,-19.371901131762453,76773949903732913,"138646, 50352, 2841",left,central_brain,descending,WEDd1,NA,NA,DNae002,DNae002,DNut060,flight steering 1,dorsal VNC
720575941652633585,-27.78373445167611,-19.498299218310294,76071086961904118,"116921, 74614, 2508",right,central_brain,descending,WEDd1,NA,NA,DNae002,DNae002,DNut060,flight steering 1,dorsal VNC
720575941652643313,3.0343428741448073,-28.881298638476316,76074935856580783,"118591, 188735, 4796",left,ventral_nerve_cord,ascending,06B,NA,NA,AN06B025,AN_GNG_80,AN06B025,head orienting,dorsal VNC
720575941652652305,5.2813967357628515,-36.84221515764135,76286454539736803,"124201, 201330, 5144",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B032,SA_DMT_DMetaN_4,AN07B032,head orienting,dorsal VNC
720575941652716305,1.7605439315788902,28.168776892529536,76356067101466383,"126627, 179702, 4204",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B052,AN_AVLP_GNG_12,AN05B052,reproduction,leg VNC
720575941652728049,6.581385959243074,2.495535038815554,76211411797779845,"122378, 62169, 1197",left,central_brain,descending,MX3,NA,NA,DNg74_a,DNg74_a,DNg74,postural control,leg VNC
720575941652815857,-0.02935398712228188,-15.403487778796142,76071705504345017,"118014, 92500, 2785",right,central_brain,descending,putative_primary,NA,NA,DNb03,DNb03,DNb03,head orienting,dorsal VNC
720575941652845041,-10.70449365272592,27.927600287304926,76142074248339537,"120703, 92500, 2724",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX033,AN_multi_89,ANXXX033,taste-touch,flange median bundle
720575941652850709,-5.29673398628305,27.710175894604742,76285423277776027,"124865, 172012, 3336",right,ventral_nerve_cord,ascending,09B,NA,NA,AN09B024,AN_multi_127,AN09B024,taste-touch,leg VNC
720575941652863253,2.069383729552523,17.58075466047388,75788374900268493,"109019, 38536, 1927",left,ventral_nerve_cord,ascending,09B,NA,NA,ANXXX977,AN_multi_70,auto:DNxl071,feeding,flange median bundle
720575941652883477,0.473449696158663,15.770660780774168,76632869019655780,"133885, 38937, 3746",left,central_brain,descending,putative_primary,hunger,NA,DNp62,DNp62,DNp62,feeding,superior brain
720575941653100817,-23.792317520523763,27.924233816968016,76216016874834892,"122222, 199094, 4402",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B047,AN_GNG_165,AN10B047,vibratory,leg VNC
720575941653259025,4.678150046920075,20.242509268628172,76075691703584453,"118294, 212583, 4496",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX296,AN_multi_122,ANXXX296,feeding,flange median bundle
720575941653335829,2.7940186153404865,30.028643988476805,76075691703503420,"117747, 211686, 4469",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B053,AN_GNG_197,AN05B053,reproduction,abdominal VNC
720575941653370389,-5.0992895473487225,18.645224951611574,76351530945118056,"126068, 43428, 1724",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B015_a,AN_GNG_SAD_27,AN10B015,postural control,leg VNC
720575941653538065,-5.824411045456632,26.149564169751226,76777729475108825,"138220, 162485, 2909",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B078,AN_AVLP_GNG_7,AN05B078,taste-touch,leg VNC
720575941653553169,-9.333061348343595,-4.485683060778563,75864722976764557,"112565, 215541, 4629",right,ventral_nerve_cord,ascending,06B,NA,NA,AN06B002,AN_GNG_178,AN06B002,postural control,leg VNC
720575941653710297,13.847867835616366,-33.36433277238745,76567104748820756,"132266, 176987, 4746",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B060,NA,AN07B060,flight steering 2,dorsal VNC
720575941653831185,12.31796537742545,-1.359051085604612,76632868818137434,"134098, 39149, 2893",left,central_brain,descending,WEDd1,NA,NA,DNae005,DNae005,DNxl092,walking steering,leg VNC
720575941653841681,30.077574599837558,21.66584148298364,75648324405605804,"106293, 58646, 1263",right,central_brain,descending,MX12,grooming,NA,DNge001,DNge001,DNg12,grooming,flange median bundle
720575941653882865,6.0929449687950745,26.113622092114504,76562774281029600,"131116, 47525, 478",left,central_brain,descending,05B_put2,NA,NA,DNxl114,DNxl114,DNxl114,reproduction,leg VNC
720575941653906161,-5.1391569484717685,16.397706412182863,75929524638544386,"114167, 49413, 1737",right,central_brain,descending,MX7__prim,NA,NA,DNge139,DNge139,auto:DNg22,walking,abdominal VNC
720575941654021081,3.2624333988182697,57.37502803693873,76425954473493052,"127818, 163897, 2843",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B046,AN_GNG_75,AN05B046,tactile,leg VNC
720575941654240273,-0.7275927957839811,-32.29428348649878,76636648657971395,"134845, 153137, 3992",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B049,AN_GNG_175,AN07B049,head orienting,dorsal VNC
720575941654376916,-15.443019997025237,-24.930824853075926,75648049661908644,"104609,51110,1769",right,central_brain,descending,MX3,NA,NA,DNg106,DNg106,DNit007,flight power,dorsal VNC
720575941654405076,-7.476073395157562,25.244309805737544,76145854356438738,"119273, 206547, 4760",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B062,AN_AVLP_GNG_23,AN05B062,postural control,leg VNC
720575941654557969,-6.481196533585295,24.956342123852785,76566623309762250,"131843, 161836, 3186",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B081,AN_AVLP_GNG_23,AN05B081,postural control,leg VNC
720575941654687188,-23.80624879493783,7.563291453229007,76566279712303258,"131846, 152702, 3166",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B113,NA,AN08B113,visceral control,flange median bundle
720575941654974169,-14.887529503250821,17.545476340161372,76847754756223686,"140831, 151605, 3469",left,ventral_nerve_cord,ascending,01A,NA,NA,AN01A049,AN_SAD_GNG_2,AN01A049,threat response,leg VNC
720575941655117012,-5.960163723374114,-17.108051873339594,75859637198612284,"111289, 65430, 2578",right,central_brain,descending,LB6,leg_rubbing,NA,DNg11,DNg11,DNg11,flight power,posterior brain
720575941655157209,-6.72180904045175,-31.819010354174562,76918123701434892,"141592, 153298, 4121",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B071,AN_IPS_GNG_6,AN07B071,head orienting,dorsal VNC
720575941655202265,4.419975627516999,10.268487357007084,76215467119410816,"122618, 183391, 4543",right,ventral_nerve_cord,ascending,03B,NA,NA,AN03B009,AN_GNG_12,AN03B009,postural control,leg VNC
720575941655483092,4.351150859450593,22.368825339184816,76005803928889697,"116723, 226509, 4338",left,ventral_nerve_cord,ascending,09B,NA,NA,AN09B032,AN_GNG_118,AN09B032,feeding,leg VNC
720575941655504084,4.402819980239169,-2.7126525412930884,76989180110318708,"144177, 173736, 5966",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B014,NA,AN19B014,postural control,leg VNC
720575941655534804,-24.610200058365567,-14.665931321276611,76215192174129785,"121182, 174558, 4173",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B024,AN_multi_37,AN07B024,flight steering 1,dorsal VNC
720575941655664596,-10.282417427445157,15.175759695874271,75864310861352333,"111942, 204278, 5434",right,ventral_nerve_cord,ascending,17B,NA,NA,AN17B013,AN_AMMC_SAD_1,AN17B013,reproduction,dorsal VNC
720575941655665108,6.592203487014071,11.167697333203373,76076310179309900,"117288, 230385, 4603",left,ventral_nerve_cord,ascending,01B,NA,NA,AN01B005,AN_GNG_SAD_33,AN01B005,walking,leg VNC
720575941655669784,11.424545158004063,-38.17020282853981,76353180547961811,"124973, 92500, 2959",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B093,SA_DMT_DMetaN_12,AN19B093,flight steering 2,dorsal VNC
720575941655750356,-8.68123353614877,-12.476612664355224,76848029835684905,"139802, 161108, 4302",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B049,AN_multi_9,AN19B049,flight power,posterior brain
720575941655820244,29.7145050655358,22.86299457441431,76281574450829178,"124865, 56851, 1518",left,central_brain,descending,MX12__prim,NA,NA,DNg21,DNg21,DNg21,grooming,leg VNC
720575941655952340,16.201208938216467,37.11791362653833,76145854423388863,"120007, 205303, 4942",right,ventral_nerve_cord,ascending,05B,NA,NA,AN05B063,NA,AN05B063,reproduction,leg VNC
