matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
555,720575940604412588,False,0.16368090655051334
556,720575940604412896,False,0.0001249748204542478
557,720575940604413664,False,0.0001427536236416172
558,720575940604414636,False,0.11155111673199646
559,720575940604415148,False,0.000311823680868244
560,720575940604418988,False,0.16531415157924637
561,720575940604418993,False,0.006973535042325841
562,720575940604420832,False,0.00043444254067636804
563,720575940604425696,False,0.0002955744033559449
564,720575940604426412,False,0.0015921667755703253
565,720575940604427180,False,0.011281232026075613
566,720575940604427232,False,0.0001503453708041094
567,720575940604427552,False,0.0004756205183950034
568,720575940604431584,False,0.8886959577019375
569,720575940604434092,False,0.00287997978416785
570,720575940604435046,False,0.009807224739567789
571,720575940604435061,False,0.0002920393140595544
572,720575940604435814,False,0.0001958065645660524
573,720575940604436720,False,0.00023487944998376066
574,720575940604437094,False,0.00024407095193987492
575,720575940604437792,False,0.0004530544241608622
576,720575940604438048,False,0.00018676084256967284
577,720575940604444081,False,0.01010527991570398
578,720575940604445868,False,0.0033204215977237477
579,720575940604447520,False,0.0002012802284997229
580,720575940604450732,False,0.0044228522583926065
581,720575940604451505,False,0.01819588638720518
582,720575940604452384,False,0.00042608670164030575
583,720575940604453408,False,0.0002665456280443012
584,720575940604455340,False,0.0006540579487740986
585,720575940604456108,False,0.004710481146744557
586,720575940604456364,False,0.0027084408660763342
587,720575940604456876,False,0.04027149788593
588,720575940604457200,False,0.00014379036249899206
589,720575940604458668,False,0.006280729971352268
590,720575940604458720,False,0.006310335397122642
591,720575940604459697,False,0.0007236196414924769
592,720575940604467488,False,0.00025777715074238336
593,720575940604470188,False,0.0002968142004479172
594,720575940604470240,False,0.007546881328986573
595,720575941456180461,False,0.01325020327805105
596,720575940604471473,False,0.020660304998083943
597,720575940604474028,False,0.007395757173746006
598,720575940604474982,False,0.00022050408373561857
599,720575940604476774,False,0.0006281905622104191
600,720575940604477100,False,0.002248250989918584
601,720575940604478065,False,0.00024781359673047254
602,720575940604478176,False,0.43471071327635535
603,720575940604479590,False,0.013119758269714076
604,720575940604479660,False,0.004187261146145146
605,720575940604480870,False,0.0005175327042988171
606,720575940604481760,False,0.007000940228669323
607,720575940604481964,False,0.005551176395300754
608,720575940604484454,False,0.0002275458365811792
609,720575940604485222,False,0.0005666980332603517
610,720575940604486880,False,0.018615014586126303
611,720575940604487456,False,0.00034859793043453803
612,720575940604487968,False,0.0001728344315459726
613,720575940604488672,False,0.015292728072833136
614,720575940604489649,False,0.09349894476709553
615,720575940604493024,False,0.5390106946017416
616,720575940604494694,False,0.00026617768551881726
617,720575940604495537,False,0.000215265006262613
618,720575940604497888,False,0.0007230621730889006
619,720575940604498022,False,0.0003269853349383915
620,720575940604498208,False,0.009017315320571467
621,720575940604500448,False,0.36802314388355967
622,720575940604500960,False,0.0027331037347241346
623,720575940604504748,False,0.007168046322099221
624,720575940604505278,False,0.01660699513274984
625,720575940604508332,False,0.00039970780034296206
626,720575940604508960,False,0.0002583527732267373
627,720575940604509374,False,0.3060544490325821
