UMAP1,UMAP2,id,top_nt,side,region,super_class,hemilineage,cell_function,nerve,composite_cell_type,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,neck_group,group,label,unordered_cluster,cluster,colours
9.73482706050456,-2.377124559822935,720575941416742172,acetylcholine,right,neck_connective,ascending,19A,halting,NA,AN19A018,ascending,NA,AN19A018,AN_GNG_52,AN19A018,OUT,ascending_OUT,AN19A018,17,AN_15,#61BAE7
23.690285701556807,29.614715206679445,720575941416780828,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN_AVLP_43,ascending,NA,AN_AVLP_43,AN_AVLP_43,NA,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
17.514651317401533,-27.149494540635008,720575941416830748,unclear;acetylcholine,right,neck_connective,ascending,05B,NA,NA,AN05B101,ascending,,AN05B101,AN_multi_97,AN05B101,IN,ascending_IN,NA,9,AN_14,#3D9D98
22.712061900897627,-7.004245173874754,720575941424935508,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B046,ascending,NA,AN05B046,AN_GNG_196,AN05B046,OUT,ascending_OUT,NA,1,AN_20,#409D3D
-22.624243717388506,4.6000739217368185,720575941424975956,acetylcholine,right,neck_connective,ascending,CREl1,NA,NA,NA,ascending,NA,720575941424975956,NA,NA,OUT,ascending_OUT,NA,4,AN_02,#F96A3C
-21.342625599102373,15.46386967903052,720575941425381716,glutamate,right,neck_connective,descending,LB6,NA,NA,DNge085,descending,NA,DNge085,DNge085,DNxn109,IN,descending_IN,NA,14,DN_08,#D73029
-26.979018192486162,21.871610271987063,720575941425384532,acetylcholine,left,neck_connective,ascending,19B,proprioception,NA,AN19B060,ascending,haltere_campaniform_sensillum_neuron,AN19B060,SA_DMT_DMetaN_12,AN19B060,IN,ascending_IN,AN19B060,20,AN_10,#973EA9
-23.680861454204912,-1.3030790209206522,720575941426612564,acetylcholine,right,neck_connective,descending,LB12,NA,NA,DNg02_a,descending,,DNg02_a,DNg02_a,DNg92,IN,descending_IN,NA,4,DN_02,#F96A3C
-13.929486255840654,10.758898365553957,720575941427899220,NA,right,neck_connective,ascending,NA,rest,NA,AN10B005,ascending,NA,AN10B005,AN_multi_17,AN10B005,IN,ascending_IN,AN10B005,21,AN_07,#5BB86E
-7.162403564648027,-14.956402194443601,720575941427901012,acetylcholine,right,neck_connective,descending,,NA,NA,DNge100,descending,,DNge100,DNge100,DNfl020,IN,descending_IN,NA,10,DN_13,#CF603E
-1.3612204601329516,-2.5743910192879618,720575941427934548,acetylcholine,midline,neck_connective,descending,putative_primary,NA,NA,DNpe020,descending,NA,DNpe020,DNpe020,NA,IN,descending_IN,NA,3,DN_26,#2C8EC0
-23.754710178570146,22.722474682387453,720575941427950676,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B036,ascending,NA,AN07B036,AN_IPS_WED_2,AN07B036,IN,ascending_IN,NA,20,AN_10,#973EA9
-3.813007097439165,-15.67780913108911,720575941428164233,acetylcholine,right,neck_connective,descending,MX12__prim,NA,NA,DNge174,descending,,DNge174,DNge174,DNfl021,IN,descending_IN,NA,10,DN_13,#CF603E
13.602241534991865,-28.612444293442625,720575941428238255,serotonin,left,neck_connective,descending,MX0__prim,reproduction,NA,DNg26,descending,NA,DNg26,DNg26,DNg26,IN,descending_IN,DNg26,9,DN_14,#3D9D98
11.755013484759932,-4.073034655991453,720575941428247800,gaba,left,neck_connective,ascending,12B,NA,NA,AN12B089,ascending,NA,AN12B089,AN_8_None,AN12B089,OUT,ascending_OUT,NA,17,AN_15,#61BAE7
-32.079026203350416,19.78629456764136,720575941428274313,gaba,right,neck_connective,ascending,06A,NA,NA,AN06A112,ascending,NA,AN06A112,NA,AN06A112,IN,ascending_IN,NA,5,AN_09,#EF9334
-5.019667606548662,-27.80923880333032,720575941428365193,acetylcholine,right,neck_connective,descending,MX12,NA,NA,DNg12_b,descending,,DNg12_b,DNg12_b,DNnt013,IN,descending_IN,NA,12,DN_11,#EFB135
-30.363183002666826,19.29203187232886,720575941429113775,glutamate,right,neck_connective,descending,LB6,NA,NA,DNg10,descending,NA,DNg10,DNg10,DNg10,IN,descending_IN,NA,5,DN_09,#EF9334
-30.50193117161214,15.132094967421633,720575941429194633,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B072,ascending,NA,AN07B072,NA,AN07B072,IN,ascending_IN,NA,13,AN_04,#F35438
-27.282654743389482,17.945001232680422,720575941429327063,glutamate;acetylcholine,right,neck_connective,ascending,16B,proprioception,NA,AN16B112,ascending,unknown_orphan_neuron;haltere_campaniform_sensillum_neuron,AN16B112,NA,AN16B112,IN,ascending_IN,AN16B112,5,AN_09,#EF9334
-7.466798763470049,-23.880022418442625,720575941429383521,acetylcholine,left,neck_connective,descending,MX12,NA,NA,DNg12_a,descending,NA,DNg12_a,DNg12_a,DNnt013,IN,descending_IN,NA,12,DN_11,#EFB135
27.620705623431807,-13.756327998581785,720575941429552815,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B076,ascending,,AN05B076,AN_GNG_PRW_4,AN05B076,OUT,ascending_OUT,NA,7,AN_18,#E92F2F
10.46146394710124,-3.8753637194069803,720575941429706671,glutamate;acetylcholine,left,neck_connective,ascending,08B,wing_vibration,NA,AN08B069,ascending,,AN08B069,AN_GNG_SAD_32,AN08B069,OUT,ascending_OUT,AN08B069,17,AN_15,#61BAE7
-28.91948793430745,10.819058048781496,720575941429866593,acetylcholine,left,neck_connective,descending,LB7,NA,NA,DNge095,descending,,DNge095,DNge095,DNut054,IN,descending_IN,NA,13,DN_04,#F35438
23.18899824122966,28.884591686781985,720575941430003960,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN10B020,ascending,NA,AN10B020,AN_AVLP_45,AN10B020,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-35.36939905186116,8.483161556777102,720575941430069641,glutamate,left,neck_connective,descending,MX3,steering,NA,DNge088,descending,,DNge088,DNge088,DNp17,IN,descending_IN,DNge088,16,DN_05,#9C9286
-31.022217731670732,14.470979321059328,720575941430071310,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B071,ascending,NA,AN07B071,AN_IPS_GNG_6,AN07B071,IN,ascending_IN,NA,13,AN_04,#F35438
-37.42548273106038,8.264200794753176,720575941430080393,acetylcholine,right,central_brain,descending,PSp2,steering,NA,DNp17,descending,NA,DNp17,DNp17,NA,OUT,descending_OUT,DNp17,16,DN_05,#9C9286
13.112513561053877,6.646857845839602,720575941430081550,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B061,ascending,NA,AN08B061,AN_GNG_147,AN08B061,IN,ascending_IN,NA,18,AN_25,#FAC240
20.210684795184736,5.123909580763918,720575941430097071,acetylcholine,left,neck_connective,ascending,07B,NA,NA,AN07B045,ascending,NA,AN07B045,AN_GNG_179,AN07B045,IN,ascending_IN,NA,25,AN_21,#672775
-18.57535074253499,19.65180741554175,720575941430108809,acetylcholine,left,neck_connective,ascending,08B,NA,NA,AN08B079,ascending,NA,AN08B079,AN_4_None,AN08B079,IN,ascending_IN,NA,14,AN_08,#D73029
-4.384662609295244,-15.490004908982176,720575941430120289,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNge023,descending,,DNge023,DNge023,DNxl124,IN,descending_IN,NA,10,DN_13,#CF603E
3.422621507449751,-1.7130688547524393,720575941430133006,acetylcholine,left,neck_connective,ascending,CREl1,NA,NA,NA,ascending,NA,720575941430133006,NA,NA,OUT,ascending_OUT,NA,3,AN_26,#2C8EC0
15.074227351947432,-36.66487921470728,720575941430142089,gaba,right,neck_connective,ascending,09A,NA,NA,AN09A005,ascending,NA,AN09A005,AN_multi_124,AN09A005,OUT,ascending_OUT,NA,9,AN_14,#3D9D98
-0.22850493689000106,-20.513067614975828,720575941430153976,gaba,left,neck_connective,ascending,12B,NA,NA,AN12B060,ascending,NA,AN12B060,AN_8_None,AN12B060,IN,ascending_IN,NA,12,AN_11,#EFB135
-23.570666294292803,2.517205584105593,720575941430250377,acetylcholine,left,neck_connective,descending,LB6,NA,NA,DNg91,descending,,DNg91,DNg91,DNg91,IN,descending_IN,NA,4,DN_02,#F96A3C
14.819105167194014,-27.500105273667234,720575941430452750,glutamate,right,neck_connective,ascending,TBD,NA,NA,ANXXX169,ascending,NA,ANXXX169,AN_FLA_GNG_1,ANXXX169,IN,ascending_IN,NA,9,AN_14,#3D9D98
-34.53150461216389,14.623897182997805,720575941430513289,acetylcholine,left,neck_connective,descending,LB7,NA,NA,DNg36_b,descending,NA,DNg36_b,DNg36_b,DNut042,IN,descending_IN,NA,16,DN_05,#9C9286
0.968254346652632,-13.78149164909448,720575941430607753,glutamate,right,neck_connective,descending,MX12__prim,NA,NA,DNg111,descending,,DNg111,DNg111,DNg111,OUT,descending_OUT,NA,2,DN_12,#9FB555
-35.76021478672444,13.005589115676027,720575941430610095,NA,left,neck_connective,descending,LB7,NA,NA,DNge109,descending,NA,DNge109,DNge109,DNht001,IN,descending_IN,NA,16,DN_05,#9C9286
-18.352025013164873,13.14105473762427,720575941430630392,gaba,left,neck_connective,descending,LB7,NA,NA,DNge091,descending,NA,DNge091,DNge091,DNxn117,OUT,descending_OUT,NA,14,DN_08,#D73029
-37.477225284771315,9.541282284316164,720575941430975329,acetylcholine,right,neck_connective,descending,PSp2,NA,NA,DNpe015,descending,NA,DNpe015,DNpe015,DNut046,IN,descending_IN,NA,16,DN_05,#9C9286
21.06600095729411,-9.217972171250242,720575941431062959,gaba,left,neck_connective,ascending,01B,NA,NA,AN01B002,ascending,NA,AN01B002,AN_GNG_26,AN01B002,OUT,ascending_OUT,NA,1,AN_20,#409D3D
-4.039957504467363,-10.457528483811277,720575941431071113,acetylcholine,right,neck_connective,ascending,04B,NA,NA,AN04B001,ascending,NA,AN04B001,AN_GNG_VES_8,AN04B001,IN,ascending_IN,NA,10,AN_13,#CF603E
0.7715712974506667,2.225684988555056,720575941431097737,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNge049,descending,,DNge049,DNge049,DNxl130,IN,descending_IN,NA,3,DN_26,#2C8EC0
20.20075132350505,9.446343052443606,720575941431101615,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN_GNG_88,ascending,NA,AN_GNG_88,AN_GNG_88,NA,OUT,ascending_OUT,NA,6,AN_22,#FA4141
22.340458888812666,-9.61805571312036,720575941431111087,gaba,left,neck_connective,ascending,TBD,NA,NA,ANXXX026,ascending,,ANXXX026,AN_GNG_29,ANXXX026,IN,ascending_IN,NA,1,AN_20,#409D3D
5.927591819568281,-19.682604205552,720575941431184559,gaba,right,neck_connective,descending,MX3,NA,NA,DNge136,descending,,DNge136,DNge136,DNxn179,IN,descending_IN,NA,27,DN_17,#7E378C
21.65718748073161,8.359288799819094,720575941431211951,acetylcholine,right,neck_connective,descending,MX7__prim,NA,NA,DNg29,descending,NA,DNg29,DNg29,DNg29,IN,descending_IN,NA,6,DN_22,#FA4141
9.38428117732585,-1.5984690308007181,720575941431229615,acetylcholine,right,neck_connective,ascending,19A,halting,NA,AN19A018,ascending,NA,AN19A018,AN_GNG_52,AN19A018,IN,ascending_IN,AN19A018,17,AN_15,#61BAE7
16.211939830585127,12.808599102553469,720575941431332088,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B071,ascending,NA,AN05B071,AN_GNG_197,AN05B071,OUT,ascending_OUT,NA,6,AN_22,#FA4141
-6.794836979107256,-4.533884894791502,720575941431357359,acetylcholine,left,neck_connective,ascending,19B,NA,NA,AN19B014,ascending,,AN19B014,AN_GNG_144,AN19B014,IN,ascending_IN,NA,3,AN_26,#2C8EC0
12.243841190143232,-22.96607245201196,720575941431370671,gaba;glutamate,left,neck_connective,descending,putative_primary,NA,NA,DNp24,descending,,DNp24,DNp24,DNp24,IN,descending_IN,NA,9,DN_14,#3D9D98
8.601641673846846,8.149853336867434,720575941431407575,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B098,ascending,NA,AN08B098,AN_GNG_187,AN08B098,OUT,ascending_OUT,NA,18,AN_25,#FAC240
6.927290458484297,-3.7707988142403543,720575941431469304,acetylcholine,left,neck_connective,descending,SMPpm1,NA,NA,DNp46,descending,,DNp46,DNp46,DNp46,OUT,descending_OUT,NA,3,DN_26,#2C8EC0
-23.741158466534014,-7.51211966270532,720575941431577007,acetylcholine,right,neck_connective,descending,LB12,NA,NA,DNg02_a,descending,,DNg02_a,DNg02_a,DNg03,IN,descending_IN,NA,23,DN_03,#B56FCC
-11.801012973980303,-8.612000834885496,720575941431747086,acetylcholine,left,neck_connective,descending,putative_primary,NA,NA,DNg73,descending,NA,DNg73,DNg73,DNg73,IN,descending_IN,NA,24,DN_01,#55B151
0.41054930190623307,-12.822485339585203,720575941431795927,acetylcholine;gaba,left,neck_connective,ascending,08B;06B,NA,NA,AN08B057,ascending,,AN08B057,AN_multi_41,AN08B057,IN,ascending_IN,NA,2,AN_12,#9FB555
24.729050655170088,26.139880764540774,720575941431800078,gaba,left,neck_connective,ascending,TBD,NA,NA,ANXXX148,ascending,NA,ANXXX148,AN_AVLP_37,ANXXX148,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
20.659453410907393,0.8104045272437154,720575941432046945,acetylcholine,right,neck_connective,descending,,NA,NA,DNge121,descending,,DNge121,DNge121,DNxl125,IN,descending_IN,NA,25,DN_21,#672775
27.6112127492863,-2.5366472124489725,720575941432106081,gaba,left,neck_connective,ascending,00A,NA,NA,AN00A009,ascending_neuron,NA,AN00A009,AN_GNG_40,AN00A009,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
-12.83363054295003,-7.390334975663084,720575941432109582,acetylcholine,left,neck_connective,ascending,19B,NA,NA,AN19B018,ascending,,AN19B018,NA,AN19B018,IN,ascending_IN,NA,24,AN_01,#55B151
25.952748317523604,-0.8504837572010936,720575941432162145,acetylcholine,right,neck_connective,ascending,TBD,NA,NA,ANXXX154,ascending,NA,ANXXX154,NA,ANXXX154,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
-24.513098697857256,23.334468472060305,720575941432245463,acetylcholine,right,neck_connective,ascending,19B,proprioception,NA,AN19B060,ascending,haltere_campaniform_sensillum_neuron,AN19B060,SA_DMT_DMetaN_8,AN19B060,IN,ascending_IN,AN19B060,20,AN_10,#973EA9
2.9579038808780957,-1.5568939566048563,720575941432255959,gaba,right,neck_connective,descending,putative_primary,NA,NA,DNge052,descending,,DNge052,DNge052,DNxl070,IN,descending_IN,NA,3,DN_26,#2C8EC0
6.49389221171916,-14.165915858689207,720575941432269271,acetylcholine,right,neck_connective,descending,putative_primary,NA,NA,DNg101,descending,,DNg101,DNg101,DNxl103,IN,descending_IN,NA,27,DN_17,#7E378C
25.22989370326579,-0.9875974177750529,720575941432274647,acetylcholine,right,neck_connective,ascending,17A,NA,NA,AN17A015,ascending,NA,AN17A015,AN_GNG_190,AN17A015,IN,ascending_IN,NA,8,AN_19,#79B2E0
-22.54644105930745,-6.101538550797361,720575941432295639,glutamate,right,neck_connective,descending,LB12,flight,NA,DNg02_b,descending,NA,DNg02_b,DNg02_b,DNg02,IN,descending_IN,DNg02_b,23,DN_03,#B56FCC
19.125721950336104,-24.24519194358911,720575941432332641,acetylcholine,right,neck_connective,ascending,05B,NA,NA,AN05B097,ascending,,AN05B097,AN_GNG_SAD_5,AN05B097,IN,ascending_IN,NA,9,AN_14,#3D9D98
23.893776912494307,29.295209515151125,720575941432468183,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN10B029,ascending,NA,AN10B029,AN_AVLP_43,AN10B029,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-25.699112873272295,19.8977237821189,720575941432771982,glutamate,left,neck_connective,ascending,16B,NA,NA,AN16B078,ascending,NA,AN16B078,NA,AN16B078,IN,ascending_IN,NA,20,AN_10,#973EA9
-0.3386500736039827,2.739141809996706,720575941432966432,NA,right,neck_connective,ascending,NA,NA,NA,AN_GNG_46,ascending,NA,AN_GNG_46,AN_GNG_46,NA,IN,ascending_IN,NA,26,AN_27,#FBCD5A
-2.024230103687639,-26.824783694687742,720575941433030414,acetylcholine,right,neck_connective,descending,MX12,NA,NA,DNge025,descending,,DNge025,DNge025,DNfl019,IN,descending_IN,NA,12,DN_11,#EFB135
26.334097881122236,3.3161588788596212,720575941433031182,glutamate,right,neck_connective,descending,,NA,NA,DNge102,descending,,DNge102,DNge102,DNxn165,IN,descending_IN,NA,8,DN_19,#79B2E0
-2.881706934170122,-9.16979731315698,720575941433051406,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B015,ascending,,AN07B015,AN_GNG_41,AN07B015,IN,ascending_IN,NA,10,AN_13,#CF603E
23.754155177875166,3.470056402739626,720575941433061646,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B034,ascending,,AN08B034,AN_multi_55,AN08B034,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
17.00887205104411,-6.943101775589842,720575941433075470,gaba,right,neck_connective,ascending,00A,NA,NA,AN00A002,ascending,NA,AN00A002,NA,AN00A002,IN,ascending_IN,NA,1,AN_20,#409D3D
-22.680794697002764,-8.093437564316648,720575941433116046,glutamate,right,neck_connective,descending,LB12,NA,NA,DNg02_b,descending,NA,DNg02_b,DNg02_b,DNg03,IN,descending_IN,NA,23,DN_03,#B56FCC
-24.34273241062581,-1.1617432951363504,720575941433139598,acetylcholine,right,neck_connective,descending,LB12,NA,NA,DNg06,descending,NA,DNg06,DNg06,DNxn100,OUT,descending_OUT,NA,4,DN_02,#F96A3C
-3.730297546581621,-27.435360324326414,720575941433235744,acetylcholine,right,neck_connective,descending,MX12,NA,NA,DNg12_e,descending,NA,DNg12_e,DNg12_e,DNnt013,IN,descending_IN,NA,12,DN_11,#EFB135
-17.52355096836507,7.877038586196047,720575941433310478,acetylcholine,left,neck_connective,ascending,04B,NA,NA,AN04B023,ascending,NA,AN04B023,AN_SPS_IPS_5,AN04B023,IN,ascending_IN,NA,19,AN_06,#695B52
6.656559963031416,-10.396457087937254,720575941433327374,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B023,ascending,NA,AN08B023,AN_GNG_77,AN08B023,OUT,ascending_OUT,NA,2,AN_12,#9FB555
5.828679580493574,-3.7833117365273417,720575941433415200,acetylcholine,left,neck_connective,descending,SMPpv2_dorsal,NA,NA,DNp60,descending,,DNp60,DNp60,DNp60,IN,descending_IN,NA,3,DN_26,#2C8EC0
21.711464900775557,-4.385596167984861,720575941433466126,gaba,right,neck_connective,ascending,05B,NA,NA,AN05B069,ascending_neuron,NA,AN05B069,AN_AVLP_12,AN05B069,OUT,ascending_OUT,NA,1,AN_20,#409D3D
-25.52060983677327,1.4469569802847921,720575941433654048,NA,right,neck_connective,descending,NA,NA,NA,DNge175,descending,NA,DNge175,DNge175,DNut058,IN,descending_IN,NA,4,DN_02,#F96A3C
-22.218441944317217,10.06451379066382,720575941434224526,acetylcholine,right,neck_connective,descending,LB7,NA,NA,DNge110,descending,,DNge110,DNge110,DNut054,IN,descending_IN,NA,19,DN_06,#695B52
1.1442629287678052,-9.553248774948973,720575941434485902,gaba,left,neck_connective,ascending,06B,NA,NA,AN06B007,ascending,NA,AN06B007,AN_multi_41,AN06B007,IN,ascending_IN,NA,2,AN_12,#9FB555
26.693472881122236,-14.184308421555418,720575941434752398,acetylcholine,left,neck_connective,descending,primary,hygrosensory,NA,DNp44,descending,,DNp44,DNp44,DNp44,IN,descending_IN,DNp44,7,DN_18,#E92F2F
-32.938353519634596,16.613683331069094,720575941434859296,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B072,ascending,NA,AN07B072,AN_IPS_GNG_6,AN07B072,IN,ascending_IN,NA,5,AN_09,#EF9334
-23.0357599069637,-1.0319281935128153,720575941434874912,acetylcholine,left,neck_connective,descending,CREl1,NA,NA,NA,descending,NA,720575941434874912,NA,NA,OUT,descending_OUT,NA,4,DN_02,#F96A3C
20.585051555438643,14.39913235908423,720575941434954126,acetylcholine,right,neck_connective,ascending,10B,NA,NA,AN10B031,ascending,,AN10B031,AN_AVLP_51,AN10B031,OUT,ascending_OUT,NA,6,AN_22,#FA4141
20.473502177997236,-7.557393443528074,720575941435317134,gaba,left,neck_connective,ascending,05B,NA,NA,AN05B054,ascending,NA,AN05B054,AN_GNG_123,AN05B054,OUT,ascending_OUT,NA,1,AN_20,#409D3D
22.22608282069743,28.15623627906714,720575941435340430,acetylcholine,right,neck_connective,ascending,08B,NA,NA,AN08B025,ascending,NA,AN08B025,AN_AVLP_32,AN08B025,OUT,ascending_OUT,NA,11,AN_23,#8D6F58
-24.964983921245928,3.7570282102194845,720575941435430542,glutamate,right,neck_connective,descending,MX3,NA,NA,DNg42,descending,,DNg42,DNg42,DNg42,IN,descending_IN,NA,4,DN_02,#F96A3C
-32.23704050083577,10.18595277076636,720575941435430700,acetylcholine,right,neck_connective,ascending,07B,NA,NA,AN07B082,ascending,NA,AN07B082,AN_GNG_172,AN07B082,IN,ascending_IN,NA,16,AN_05,#9C9286
27.72052671413005,1.066051471289736,720575941435983136,acetylcholine,right,neck_connective,ascending,09B,NA,NA,AN09B012,ascending,NA,AN09B012,AN_AVLP_PVLP_8,AN09B012,OUT,ascending_OUT,NA,8,AN_19,#79B2E0
-5.817309360699053,-12.021259677353758,720575941435997984,glutamate,left,neck_connective,descending,MX12__prim,NA,NA,DNge034,descending,NA,DNge034,DNge034,DNxl072,IN,descending_IN,NA,10,DN_13,#CF603E
11.75407983760417,-15.586153399887937,720575941436012832,acetylcholine,right,neck_connective,ascending,NA,NA,NA,AN_multi_128,ascending,NA,AN_multi_128,AN_multi_128,NA,OUT,ascending_OUT,NA,22,AN_16,#C4B39C
-26.0463800241512,23.19519006019507,720575941436027168,acetylcholine,right,neck_connective,ascending,19B,proprioception,NA,AN19B060,ascending,haltere_campaniform_sensillum_neuron,AN19B060,NA,AN19B060,IN,ascending_IN,AN19B060,20,AN_10,#973EA9
-18.68918130894124,10.442418682631594,720575941436037152,acetylcholine,right,central_brain,ascending,LB19,NA,NA,CB3158,"ascending, soma in neck connective",NA,CB3158,CB3158,NA,OUT,ascending_OUT,NA,21,AN_07,#5BB86E
