bodyid,post,pre,downstream,upstream,synweight,totalNtPredictions,predictedNt,voxels,class,entryNerve,name,ntAcetylcholineProb,ntGabaProb,ntGlutamateProb,ntUnknownProb,origin,location,locationType,predictedNtProb,prefix,rootSide,statusLabel,subclass,synonyms,systematicType,target,type,vfbId,modality,tag,cluster,subcluster,receptorType,status,celltypeTotalNtPredictions,celltypePredictedNt,group,somaSide,birthtime,hemilineage,serial,serialMotif,somaNeuromere,somaLocation,description,avgLocation,exitNerve,subclassabbr,transmission,tosomaLocation,longTract,rootLocation,source,soma
21943,859,159,1049,859,1908,159,glutamate,462407614,intrinsic neuron,None,IN02A033_T1_L,0.0039174543,0.032773208,0.96243685,8.7250397e-4,NTct_L.IntTct,"22332,35632,49604",user,0.96243685,II,NA,Roughly traced,II,NA,IN02A033,NTct_L,IN02A033,VFB_jrcv0gxj,NA,NA,NA,NA,NA,Traced,2728,glutamate,21943,LHS,secondary,02A,NA,NA,T1,"list(22115, 39218, 55962),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
22964,302,139,1125,302,1427,139,glutamate,270947776,intrinsic neuron,None,IN02A057_T1_L,0.008612374,0.099564830000000007,0.8885099,0.003312883,NTct_L,"22503,35742,49604",user,0.8885099,IR,NA,Roughly traced,IR,NA,IN02A057,NTct_L,IN02A057,VFB_jrcv0hpw,NA,NA,NA,NA,NA,Traced,867,glutamate,29107,LHS,secondary,02A,NA,NA,T1,"list(21839, 39423, 54840),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
23533,453,84,522,453,975,84,glutamate,386381757,ascending neuron,None,AN16B112_T1_L,0.087770835,0.073390454,0.8355599,0.003278795,NTct_L.LegNpT1_L,"17134,36243,59829",user,0.8355599,IA,LHS,Roughly traced,IA,NA,AN16B112,NTct_L.LegNpT1_L,AN16B112,VFB_jrcv0i5p,proprioceptive,NA,NA,NA,NA,Traced,369,glutamate,23533,LHS,secondary,16B,NA,NA,T1,"list(19796, 36853, 63131),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",8A? in T1 LHS; 1st pass ECM,"list(16783, 36002, 59828),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",CvC,NA,NA,,ITD,,NA,TRUE
24329,469,205,1299,469,1768,205,glutamate,357606770,intrinsic neuron,None,IN02A055_T1_L,0.077456705,0.064019196,0.85694087,0.0015832405,NTct_L.IntTct,"22439,35586,49604",user,0.85694087,II,NA,Roughly traced,II,NA,IN02A055,LegNpT1_L.NTct_L,IN02A055,VFB_jrcv0irt,NA,NA,NA,NA,NA,Traced,759,glutamate,26655,LHS,secondary,02A,NA,NA,T1,"list(22017, 40049, 58073),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
24612,390,106,788,390,1178,106,glutamate,341839170,ascending neuron,None,AN16B116_T1_L,0.08141767,0.08759532,0.8287345,0.002252483,NTct_L,"17499,36416,59829",user,0.8287345,IA,LHS,Roughly traced,IA,NA,AN16B116,NTct_L,AN16B116,VFB_jrcv0izo,proprioceptive,NA,NA,NA,NA,Traced,217,glutamate,24612,LHS,secondary,16B,NA,NA,T1,"list(19414, 36161, 61964),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",8A? in T1 LHS; 1st pass ECM,"list(16783, 36002, 59828),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",CvC,NA,NA,,ITD,,NA,TRUE
25345,877,169,1100,877,1977,169,glutamate,409163839,intrinsic neuron,None,IN02A033_T1_L,0.015212917,0.041213512,0.9401223,0.003451265,NTct_L,"22361,35658,49604",user,0.9401223,IR,NA,Roughly traced,IR,NA,IN02A033,NTct_L,IN02A033,VFB_jrcv0jk1,NA,NA,NA,NA,NA,Traced,2728,glutamate,20727,LHS,secondary,02A,NA,NA,T1,"list(22182, 39305, 57981),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
26472,347,127,948,347,1295,127,glutamate,282731311,intrinsic neuron,None,IN02A060_T1_L,0.038337696,0.053315237,0.90759236,7.546918e-4,NTct_L.LegNpT1_L,"22418,35575,49604",user,0.90759236,II,NA,Roughly traced,II,NA,IN02A060,NTct_L.LegNpT1_L,IN02A060,VFB_jrcv0kfc,NA,NA,NA,NA,NA,Traced,435,glutamate,26472,LHS,secondary,02A,NA,NA,T1,"list(21885, 39934, 57586),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point","2A in T1 LHS, 1st pass JH","list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
26493,488,170,1409,488,1897,170,glutamate,364869530,intrinsic neuron,None,IN02A050_T1_L,0.011575783,0.03225591,0.9553988,7.6951756e-4,NTct_L,"22361,35619,49604",user,0.9553988,IR,NA,Roughly traced,IR,NA,IN02A050,NTct_L,IN02A050,VFB_jrcv0kfx,NA,NA,NA,NA,NA,Traced,666,glutamate,26493,LHS,secondary,02A,NA,NA,T1,"list(21486, 39107, 55774),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
26571,80,308,2377,80,2457,308,acetylcholine,273343668,descending neuron,CvC,DNnt014_CvC_L,0.90256226,0.024894543,0.06868225,0.0038609619,brain,"21458,34682,67070",user,0.90256226,DN,LHS,Roughly traced,nt,NA,DNnt014,NTct_L,DNnt014,VFB_jrcv0ki3,NA,NA,NA,NA,NA,Traced,1116,acetylcholine,26571,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,ITD,"21458,34682,67070",NA,FALSE
28033,70,422,3594,70,3664,422,acetylcholine,255868606,descending neuron,CvC,DNxn145_CvC_L,0.95006454,0.006392498,0.039413206,0.0041297562,brain,"20007,34648,67070",user,0.95006454,DN,LHS,Roughly traced,xn,NA,DNxn145,LegNp.UTct_L,DNxn145,VFB_jrcv0lmp,NA,NA,NA,NA,NA,Traced,800,acetylcholine,27629,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"20007,34648,67070",NA,FALSE
28606,333,158,1042,333,1375,158,glutamate,288006996,intrinsic neuron,None,IN02A055_T1_L,0.038983554,0.11814802,0.84080434,0.0020640905,NTct_L.LegNpT1_L,"22403,35622,49604",user,0.84080434,II,NA,Roughly traced,II,NA,IN02A055,LegNpT1_L.NTct_L,IN02A055,VFB_jrcv0m2m,NA,NA,NA,NA,NA,Traced,759,glutamate,26655,LHS,secondary,02A,NA,NA,T1,"list(22996, 40197, 58404),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
28864,433,159,1486,433,1919,159,glutamate,315595192,intrinsic neuron,None,IN02A050_T1_L,0.005443741,0.012148992,0.9759416,0.0064656856,NTct_L.LegNpT1_L,"22486,35683,49604",user,0.9759416,II,NA,Roughly traced,II,NA,IN02A050,NTct_L.LegNpT1_L,IN02A050,VFB_jrcv0m9s,NA,NA,NA,NA,NA,Traced,666,glutamate,28864,LHS,secondary,02A,NA,NA,T1,"list(21620, 39956, 56451),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
29096,221,102,818,221,1039,102,glutamate,212936721,intrinsic neuron,None,IN02A060_T1_L,0.03240661,0.07531038,0.8912187,0.0010643023,NTct_L.LegNpT1_L,"22387,35607,49604",user,0.8912187,II,NA,Roughly traced,II,NA,IN02A060,NTct_L.LegNpT1_L,IN02A060,VFB_jrcv0mg8,NA,NA,NA,NA,NA,Traced,435,glutamate,29096,LHS,secondary,02A,NA,NA,T1,"list(22052, 40021, 58548),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
29107,304,138,1260,304,1564,138,glutamate,270611249,intrinsic neuron,None,IN02A057_T1_L,0.0062348414,0.025201242,0.9667555,0.0018084178,NTct_L,"22460,35557,49604",user,0.9667555,IR,NA,Roughly traced,IR,NA,IN02A057,NTct_L,IN02A057,VFB_jrcv0mgj,NA,NA,NA,NA,NA,Traced,867,glutamate,29107,LHS,secondary,02A,NA,NA,T1,"list(22008, 40082, 59959),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
29714,1440,308,2232,1440,3672,308,glutamate,563072024,intrinsic neuron,None,IN02A033_T1_L,0.026318341,0.19115092,0.7804142,0.0021165228,NTct_L,"22341,35676,49604",user,0.7829758,IR,NA,Roughly traced,IR,NA,IN02A033,NTct_L,IN02A033,VFB_jrcv0mxe,NA,NA,NA,NA,NA,Traced,2728,glutamate,20092,LHS,secondary,02A,NA,NA,T1,"list(21965, 38951, 54570),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
29987,88,269,2056,88,2144,269,acetylcholine,177496003,descending neuron,CvC,DNnt007_CvC_L,0.9288032,0.013827075,0.051595952,0.0057737674,brain,"19627,34941,67070",user,0.9288032,DN,LHS,Roughly traced,nt,NA,DNnt007,NTct_L,DNnt007,VFB_jrcv0n4z,NA,NA,NA,NA,NA,Traced,2062,acetylcholine,29987,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"19627,34941,67070",NA,FALSE
30043,25,150,1081,25,1106,150,gaba,178188523,descending neuron,CvC,DNit008_CvC_L,0.0011114228,0.9081516,0.08044236,0.010294628,brain,"22257,36693,67070",user,0.9081516,DN,LHS,Roughly traced,it,NA,DNit008,IntTct_L,DNit008,VFB_jrcv0n6j,NA,NA,NA,NA,NA,Traced,319,gaba,14594,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"22257,36693,67070",NA,FALSE
31566,79,162,1086,79,1165,162,acetylcholine,149154507,descending neuron,CvC,DNit006_CvC_L,0.93523574,0.02588849,0.0340363,0.0048394967,brain,"21167,35529,67070",user,0.93523574,DN,LHS,Roughly traced,it,NA,DNit006,IntTct_L,DNit006,VFB_jrcv0ocu,NA,NA,NA,NA,NA,Traced,803,acetylcholine,31566,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,ITD,"21167,35529,67070",NA,FALSE
33038,248,117,1063,248,1311,117,glutamate,217600047,intrinsic neuron,None,IN02A057_T1_L,0.013625731,0.03835914,0.9430994,0.0049157324,NTct_L,"22391,35579,49604",user,0.9430994,IR,NA,Roughly traced,IR,NA,IN02A057,NTct_L,IN02A057,VFB_jrcv0phq,NA,NA,NA,NA,NA,Traced,867,glutamate,29107,LHS,secondary,02A,NA,NA,T1,"list(22494, 40507, 59643),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point","2A in T1 LHS, 1st pass JH","list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",None,NA,NA,,NA,,NA,TRUE
33885,156,84,718,156,874,84,glutamate,184464558,intrinsic neuron,None,IN02A067_T1_L,0.02779371,0.052439723,0.91902477,7.417726e-4,NTct_L,"22462,35670,49604",user,0.91902477,IR,NA,Roughly traced,IR,NA,IN02A067,NTct_L,IN02A067,VFB_jrcv0q59,NA,NA,NA,NA,NA,Traced,188,glutamate,33885,LHS,secondary,02A,NA,NA,T1,"list(21604, 39958, 58448),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
34938,336,79,359,336,695,79,glutamate,253098734,intrinsic neuron,NA,IN21A103_T1_L,0.20772457,0.29217836,0.48317808,0.016918974,LegNpT1_L.IntTct,"9014,31794,46839",soma,0.48317808,II,NA,Roughly traced,II,NA,IN21A103,LegNpT1_L,IN21A103,VFB_jrcv0qyi,NA,NA,NA,NA,NA,Traced,148,glutamate,31388,LHS,secondary,21A,NA,NA,T1,"list(9014, 31794, 46839),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,,NA,NA,NA,,NA,,NA,TRUE
43801,23,78,604,23,627,78,acetylcholine,67527070,descending neuron,CvC,DNxn144_CvC_L,0.932237,0.011034251,0.04958082,0.007147881,brain,"21245,35669,67070",user,0.932237,DN,LHS,Roughly traced,xn,NA,DNxn144,LegNpT1.NTct_L,DNxn144,VFB_jrcv0xsp,NA,NA,NA,NA,NA,Traced,844,acetylcholine,30744,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,ITD,"21245,35669,67070",NA,FALSE
44145,20,61,463,20,483,61,acetylcholine,57917615,descending neuron,CvC,DNxn144_CvC_L,0.9596951,0.0077403355,0.022702849,0.009861749,brain,"21282,35630,67070",user,0.9596951,DN,LHS,Roughly traced,xn,NA,DNxn144,LegNpT1.NTct_L,DNxn144,VFB_jrcv0y29,NA,NA,NA,NA,NA,Traced,844,acetylcholine,30744,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,ITD,"21282,35630,67070",NA,FALSE
102429,454,95,692,454,1146,95,glutamate,313114267,intrinsic neuron,None,IN02A029_T1_L,0.016157381,0.049326077,0.9235367,0.010979822,NTct_L.IntTct,"22437,35735,49604",user,0.9235367,II,NA,Roughly traced,II,NA,IN02A029,NTct_L,IN02A029,VFB_jrcv2719,NA,NA,NA,NA,NA,Traced,4883,glutamate,25750,LHS,secondary,02A,NA,NA,T1,"list(22808, 39567, 56245),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
152578,287,200,1702,287,1989,200,glutamate,305055533,intrinsic neuron,None,IN02A056_T1_L,0.014175631,0.049422137,0.93468356,0.0017186558,IntTct.NTct_L,"22463,35639,49604",user,0.93468356,II,NA,Roughly traced,II,NA,IN02A056,IntTct.NTct_L,IN02A056,VFB_jrcv39qa,proprioceptive,NA,NA,NA,NA,Traced,1409,glutamate,102728,LHS,secondary,02A,NA,NA,T1,"list(20928, 40109, 59724),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",2A in T1 LHS,"list(22398, 35663, 49604),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
171350,4484,575,3916,4484,8400,575,gaba,1362463705,intrinsic neuron,None,IN03B035_T1_L,0.006308287,0.8430911,0.143229,0.007371617,LegNpT1_L,"15162,31509,46078",user,0.8430911,IR,NA,Roughly traced,IR,NA,IN03B035,LegNpT1_L,IN03B035,VFB_jrcv3o7q,NA,NA,NA,11129,NA,Traced,6413,gaba,14380,LHS,early secondary,03B,12032,independent leg,T1,"list(10077, 33737, 43528),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",12A? in T1 LHS,"list(15577, 31509, 46152),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",NA,NA,NA,,NA,,NA,TRUE
10707,11619,2379,18868,11619,30487,2379,acetylcholine,3939072421,intrinsic neuron,NA,IN17A001_T1_L,0.91604114,0.008722928,0.072385274,0.0028506315,LegNpT1_L,"17986,32473,64223",soma,0.9157359,IR,NA,Roughly traced,IR,NA,IN17A001,LegNpT1_L,IN17A001,VFB_jrcv089f,NA,NA,NA,NA,NA,Traced,14738,acetylcholine,10690,LHS,primary,17A,10072,independent leg,T1,"list(17986, 32473, 64223),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",DA cluster,,NA,NA,NA,,NA,,NA,TRUE
10813,206,382,1881,206,2087,382,acetylcholine,8194302944,descending neuron,CvC,DNxn035_CvC_L,0.39346433,0.17996183,0.24857002,0.17800382,brain,"20373,34326,67070",neck,0.39346433,DN,LHS,Roughly traced,xn,DNOVS1,DNxn035,LegNpT1.NTct_L,DNp20,VFB_jrcv08cd,NA,NA,NA,NA,NA,Traced,744,acetylcholine,10023,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"20373,34326,67070",NA,FALSE
15047,208,1059,6045,208,6253,1059,gaba,1047081902,descending neuron,CvC,DNnt003_CvC_L,0.0055971774,0.9221169,0.06729734,0.004988593,brain,"19983,34739,67070",user,0.9221169,DN,LHS,Roughly traced,nt,NA,DNnt003,NTct_L,DNg49,VFB_jrcv0blz,NA,NA,NA,NA,NA,Traced,2107,gaba,14937,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"19983,34739,67070",NA,FALSE
16746,320,801,6107,320,6427,801,acetylcholine,819960868,descending neuron,CvC,DNxn149_CvC_L,0.95807314,0.008343859,0.031210521,0.002372508,brain,"21167,34595,67070",user,0.95807314,DN,LHS,Roughly traced,xn,NA,DNxn149,LegNp.UTct_L,DNxn149,VFB_jrcv0cx6,NA,NA,NA,NA,NA,Traced,1566,acetylcholine,16567,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"21167,34595,67070",NA,FALSE
17279,407,1013,6269,407,6676,1013,acetylcholine,769574573,descending neuron,CvC,DNnt020_CvC_L,0.59813946,0.121036,0.27187315,0.008951397,brain,"20900,34306,67070",user,0.59813946,DN,LHS,Roughly traced,nt,NA,DNnt020,NTct_L,DNnt020,VFB_jrcv0dbz,NA,NA,NA,NA,NA,Traced,2031,acetylcholine,15226,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"20900,34306,67070",NA,FALSE
19112,112,677,4508,112,4620,677,gaba,617997149,descending neuron,CvC,DNnt018_CvC_L,0.004581628,0.8138193,0.17579572,0.0058033443,brain,"19744,35018,67070",user,0.8138193,DN,LHS,Roughly traced,nt,NA,DNnt018,NTct_L,DNnt018,VFB_jrcv0eqw,NA,NA,NA,NA,NA,Traced,1364,gaba,17344,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"19744,35018,67070",NA,FALSE
19554,65,313,1865,65,1930,313,gaba,517818306,descending neuron,CvC,DNnt017_CvC_L,0.0029500911,0.9499696,0.041724212,0.0053561046,brain,"20826,34670,67070",user,0.9499696,DN,LHS,Roughly traced,nt,NA,DNnt017,NTct_L,DNnt017,VFB_jrcv0f36,NA,NA,NA,NA,NA,Traced,1237,gaba,19554,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"20826,34670,67070",NA,FALSE
20148,346,139,899,346,1245,139,glutamate,549395416,ascending neuron,None,AN16B078_T1_L,0.030153735,0.023203332,0.9456464,9.965451e-4,NTct_L.LegNpT1_L,"18349,36370,59829",user,0.9456464,IA,LHS,Roughly traced,IA,NA,AN16B078,NTct_L.LegNpT1_L,AN16B078,VFB_jrcv0fjo,proprioceptive,NA,NA,NA,NA,Traced,1808,glutamate,19715,LHS,secondary,16B,NA,NA,T1,"list(18741, 35904, 61061),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",8A? in T1 LHS; 1st pass ECM,"list(16783, 36002, 59828),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point",CvC,NA,NA,,ITD,,NA,TRUE
20782,158,734,5681,158,5839,734,acetylcholine,510976679,descending neuron,CvC,DNfl034_CvC_L,0.9736489,0.0046162857,0.017973326,0.003761456,brain,"20040,34601,67070",user,0.9736489,DN,LHS,Roughly traced,fl,NA,DNfl034,LegNpT1_L,DNfl034,VFB_jrcv0g1a,NA,NA,NA,NA,NA,Traced,1486,acetylcholine,20782,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"20040,34601,67070",NA,FALSE
21284,201,646,5152,201,5353,646,acetylcholine,485093121,descending neuron,CvC,DNnt006_CvC_L,0.92598766,0.013669932,0.055728316,0.0046141082,brain,"20122,34572,67070",user,0.92598766,DN,LHS,Roughly traced,nt,NA,DNnt006,NTct_L,DNg89,VFB_jrcv0gf8,NA,NA,NA,NA,NA,Traced,1319,acetylcholine,20194,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"20122,34572,67070",NA,FALSE
22875,329,546,5104,329,5433,546,acetylcholine,410857396,descending neuron,CvC,DNfl003_CvC_L,0.911438,0.010823046,0.074474216,0.0032647778,brain,"19746,35183,67070",user,0.911438,DN,LHS,Roughly traced,fl,NA,DNfl003,LegNpT1_L,DNg12,VFB_jrcv0hnf,NA,NA,NA,NA,NA,Traced,7384,acetylcholine,22870,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"19746,35183,67070",NA,FALSE
24019,75,46,349,75,424,46,glutamate,881089365,ascending neuron,None,AN19A038_T1_L,0.062587306,0.295824,0.50425106,0.1373376,LegNpT1_L,"20049,34072,67070",neck,0.3893865,IA,LHS,RT Orphan,IA,NA,AN19A038,brain,AN19A038,VFB_jrcv0ij7,proprioceptive,NA,NA,NA,NA,Traced,119,glutamate,17626,LHS,early secondary,19A,NA,NA,T1,"list(11253, 27395, 53385),list(name = ""cartesian-3d"", properties = list(href = ""http://spatialreference.org/ref/sr-org/9157/ogcwkt/"", type = ""ogcwkt""), srid = 9157, type = ""link""),Point","branch only, soma tract missing, needs further extension",,CvC,NA,NA,,none,"20049,34072,67070",NA,TRUE
24978,254,339,2308,254,2562,339,acetylcholine,339060375,descending neuron,CvC,DNfl035_CvC_L,0.96645236,0.0100612175,0.01995177,0.0035346434,brain,"22489,34698,67070",user,0.96645236,DN,LHS,Roughly traced,fl,NA,DNfl035,LegNpT1_L,DNfl035,VFB_jrcv0j9u,NA,NA,NA,NA,NA,Traced,661,acetylcholine,19511,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"22489,34698,67070",NA,FALSE
25450,55,298,1686,55,1741,298,gaba,311995977,descending neuron,CvC,DNnt017_CvC_L,0.0050982544,0.94937867,0.03502314,0.010499942,brain,"21049,34465,67070",user,0.94937867,DN,LHS,Roughly traced,nt,NA,DNnt017,NTct_L,DNnt017,VFB_jrcv0jmy,NA,NA,NA,NA,NA,Traced,1237,gaba,19554,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"21049,34465,67070",NA,FALSE
25879,165,386,2989,165,3154,386,acetylcholine,338932919,descending neuron,CvC,DNfl029_CvC_L,0.87826544,0.033552848,0.08406168,0.004120004,brain,"19697,34617,67070",user,0.87826544,DN,LHS,Roughly traced,fl,NA,DNfl029,LegNpT1_L,DNfl029,VFB_jrcv0jyv,NA,NA,NA,NA,NA,Traced,1336,acetylcholine,25879,NA,NA,NA,NA,NA,NA,,NA,,None,NA,NA,,none,"19697,34617,67070",NA,FALSE
