display_name,root_id,cell_representative_point_id,cell_type,cell_class,cell_sub_class,super_class,cluster,side,neurotransmitter,body_part_sensory,body_part_effector
leg_proprioceptive,720575941731508011,113349,SNpp52,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,left,gaba,hind_leg,
leg_proprioceptive,720575941508820574,4536,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,gaba,hind_leg,
leg_proprioceptive,720575941478756431,22108,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941632486587,22119,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941441982927,22172,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941491805385,22202,SNpp50,chordotonal_organ_neuron,middle_leg_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941451880014,22277,SNpp45,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941704462554,22963,SNpp51,chordotonal_organ_neuron,middle_leg_club_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941682437309,23004,SNpp51,chordotonal_organ_neuron,middle_leg_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941532317571,23339,SNpp53,campaniform_sensillum_neuron,hind_leg_bilateral_campaniform_sensillum_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941460857232,23363,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941632678892,24470,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941612723629,24471,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941484179130,24473,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941351530032,24478,SNpp51,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941391425540,24763,SNpp53,campaniform_sensillum_neuron,hind_leg_bilateral_campaniform_sensillum_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941639848309,25162,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941564054935,25252,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941506873916,25557,SNpp39,chordotonal_organ_neuron,front_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941473385770,25844,SNpp53,campaniform_sensillum_neuron,hind_leg_bilateral_campaniform_sensillum_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941551528475,25845,bCS,campaniform_sensillum_neuron,front_leg_bilateral_campaniform_sensillum_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941635067323,25860,SNpp41,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941490695625,25863,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941434027662,25878,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941687460364,25910,SNpp50,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941573239965,26049,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941514308867,26069,CS,campaniform_sensillum_neuron,front_leg_campaniform_sensillum_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941595563909,26070,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941589096503,26085,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941554880228,26110,SNpp51,chordotonal_organ_neuron,middle_leg_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941664773756,26142,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,,acetylcholine,hind_leg,
leg_proprioceptive,720575941587147486,26166,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941477912372,26280,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941452587386,26284,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941538791139,26372,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941582988921,26402,SNpp51,,,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941516281667,26407,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941568187694,26435,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941481950659,26518,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941534646026,26560,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941479827363,26716,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941624818284,26752,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941553736731,26807,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941431911928,26808,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941687916251,26809,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941591137079,26854,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941520767342,26861,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941402503459,26917,SNpp45,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941612742573,28468,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941628897574,29505,SNpp43,chordotonal_organ_neuron,hind_leg_club_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941523326283,29820,SNpp52,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941611812170,29870,SNpp50,chordotonal_organ_neuron,hind_leg_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941540252309,30178,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941610808906,30221,SNpp51,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941629118777,30337,SNpp52,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941612226890,30477,SNpp39,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941468647133,30649,SNpp53,campaniform_sensillum_neuron,middle_leg_bilateral_campaniform_sensillum_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941527860301,31489,SNpp51,chordotonal_organ_neuron,middle_leg_club_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941489148624,31625,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941608368493,31665,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941517167971,32338,SNpp50,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941483300349,32681,SNpp53,campaniform_sensillum_neuron,hind_leg_bilateral_campaniform_sensillum_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941554247559,32693,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941576751247,33705,SNpp51,chordotonal_organ_neuron,middle_leg_club_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941556518308,34078,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941432165295,34289,SNpp39,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941527750733,34290,SNpp39,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941537680410,34333,SNpp51,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941439665682,34683,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941452462505,34691,SNpp40,chordotonal_organ_neuron,hind_leg_club_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941516720643,35184,SNpp51,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941599289244,35236,SNpp39,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941575981832,35348,SNpp51,chordotonal_organ_neuron,middle_leg_club_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941466707222,35868,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941609969226,36450,SNpp53,campaniform_sensillum_neuron,front_leg_bilateral_campaniform_sensillum_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941689742966,36480,SNpp45,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941499269794,36630,SNpp51,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941638477173,36710,SNpp51,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941506138903,36895,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941599516201,37042,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941611064294,37338,SNpp51,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941652417236,37442,SNpp39,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941442976207,37528,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941480508802,37553,SNpp51,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941450968698,37916,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941643444837,38933,SNpp51,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941542829085,38949,SNpp39,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941477513834,42708,SNpp39,chordotonal_organ_neuron,front_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941539707634,42710,SNpp39,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941575223656,42712,SNpp39,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941515791251,42725,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941462851853,42726,SNpp51,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941496295294,42740,SNpp45,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941509176670,43915,SNpp39,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941352535088,83694,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941525962340,83851,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941531310264,84329,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941591858728,84646,SNpp53,campaniform_sensillum_neuron,middle_leg_campaniform_sensillum_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941471495543,85393,SNpp53,campaniform_sensillum_neuron,middle_leg_campaniform_sensillum_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941565023488,85993,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941605554366,85997,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941440432831,101318,SNpp60,chordotonal_organ_neuron,front_leg_club_chordotonal_organ_neuron,sensory,,right,gaba,front_leg,
leg_proprioceptive,720575941595795158,113172,SNpp51,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941517341433,22821,SNpp55,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941472970592,23310,SNpp41,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,gaba,hind_leg,
leg_proprioceptive,720575941533992165,23311,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941481850307,24422,SNpp52,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941521939635,25944,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941671407271,25999,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,,acetylcholine,hind_leg,
leg_proprioceptive,720575941664626812,26010,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941579176793,26031,SNpp52,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941525496164,26043,SNpp41,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941450359221,26106,SNpp41,orphan_neuron,hind_leg_orphan_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941415737492,26139,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941557322660,26340,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941538237160,26375,SNpp39,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941448561172,26388,SNpp51,chordotonal_organ_neuron,middle_leg_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941560431219,26414,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941439042767,26426,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941496678272,26563,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941627221286,26797,SNpp51,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941558018163,26799,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941447000757,26870,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941560894247,26900,SNpp50,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941485577026,26934,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,,acetylcholine,hind_leg,
leg_proprioceptive,720575941658931792,26937,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941499569633,28407,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941513764172,29092,SNpp45,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941524170059,29523,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941432214959,30370,SNpp39,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,left,gaba,middle_leg,
leg_proprioceptive,720575941514814467,31825,SNpp52,hair_plate_neuron,hind_leg_hair_plate_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941489292341,32006,SNpp51,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941587845086,32299,SNpp49,chordotonal_organ_neuron,middle_leg_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941526038041,32757,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941495205063,32921,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941625411210,33008,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941508169089,33423,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941477479018,33468,SNpp52,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941491825353,33756,SNpp43,chordotonal_organ_neuron,front_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941689654284,33769,SNpp50,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941483384515,33813,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941484268474,33834,SNpp39,orphan_neuron,front_leg_orphan_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941539045581,34021,SNpp43,orphan_neuron,front_leg_orphan_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941537321738,34330,SNpp57,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941473807200,34348,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941519296428,34766,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941545484137,35362,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941492417200,35683,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,hind_leg,
leg_proprioceptive,720575941540132221,36599,SNpp50,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,front_leg,
leg_proprioceptive,720575941691903640,36756,SNpp39,chordotonal_organ_neuron,front_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941663343160,36765,SNpp39,chordotonal_organ_neuron,front_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941507364386,36766,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941527708260,36889,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,gaba,hind_leg,
leg_proprioceptive,720575941606642541,37043,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941459002015,37901,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941479198432,37949,SNpp50,chordotonal_organ_neuron,hind_leg_claw_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941439928108,38960,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941511470864,42715,SNpp41,chordotonal_organ_neuron,middle_leg_hook_chordotonal_organ_neuron,sensory,,,acetylcholine,middle_leg,
leg_proprioceptive,720575941538788584,42723,SNpp50,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941591267724,42734,SNta21,orphan_neuron,middle_leg_orphan_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941497975163,42736,SNpp41,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941527112870,42741,SNta21,orphan_neuron,hind_leg_orphan_neuron,sensory,,left,acetylcholine,hind_leg,
leg_proprioceptive,720575941484000198,83704,SNpp43,chordotonal_organ_neuron,front_leg_club_chordotonal_organ_neuron,sensory,,right,acetylcholine,front_leg,
leg_proprioceptive,720575941540248445,84017,SNpp51,chordotonal_organ_neuron,front_leg_claw_chordotonal_organ_neuron,sensory,,right,gaba,front_leg,
leg_proprioceptive,720575941440358111,84076,SNpp45,hair_plate_neuron,middle_leg_hair_plate_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941573309691,85392,SNpp53,campaniform_sensillum_neuron,middle_leg_campaniform_sensillum_neuron,sensory,,right,acetylcholine,middle_leg,
leg_proprioceptive,720575941612787885,101250,SNpp45,orphan_neuron,middle_leg_orphan_neuron,sensory,,left,acetylcholine,middle_leg,
leg_proprioceptive,720575941413438356,113173,SNpp41,chordotonal_organ_neuron,hind_leg_hook_chordotonal_organ_neuron,sensory,,left,acetylcholine,hind_leg,
