id,supervoxel_id,composite_cell_type,super_class,cell_type,cluster,colours,UMAP1,UMAP2
720575941572609864,75514116408343506,ab-PDF,visceral_circulatory,ab-PDF,EFF_08,#EFCD6D,3.5459258633116844,0.4598717167455604
720575941614289683,77340611246118444,DVM3a-b,motor,DVM3a-b,EFF_19,#50AC4C,-0.9140720290680764,2.2839647009450843
720575941566277991,77762205436666550,ENXXX226_T1,motor,ENXXX226,EFF_10,#E22C2C,1.5603078680495384,0.9051076843816688
720575941524749387,75930006010168160,m_NSC_unknown,visceral_circulatory,m_NSC_unknown,EFF_12,#CB9D81,1.0826573448638084,-0.31178598856144646
720575941462096528,77131016573567447,accessory_tibia_flexor_B_T2,motor,accessory_tibia_flexor_B,EFF_13,#695B52,0.3186044769744041,-0.4541914985101769
720575941551965082,75930006076996225,l_NSC_ITP,visceral_circulatory,l_NSC_ITP,EFF_13,#695B52,0.5604789333800437,0.026593632944290846
720575941576273512,76493093402207009,l_NSC_ITP,visceral_circulatory,l_NSC_ITP,EFF_13,#695B52,0.5604789333800437,0.026593632944290846
720575941534869336,75724467061979795,NA,visceral_circulatory,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941589657598,76919841755814259,sternal_posterior_rotator_MesoLN_dorsal_5_T2,motor,sternal_posterior_rotator_MesoLN_dorsal_5,EFF_05,#3093C4,0.29059625439444803,-0.9529030845087121
720575941558884979,75584278792433317,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941558893806,76217391466050109,accessory_tibia_flexor_B,motor,accessory_tibia_flexor_B,EFF_05,#3093C4,0.4564867096404197,-0.7529380843561242
720575941518133464,77832710881790831,sternal_posterior_rotator_T1,motor,sternal_posterior_rotator,EFF_21,#F4533A,-1.595796338989341,-4.439861588231857
720575941545785276,75021604119658028,MNad04,motor,MNad04,EFF_09,#4CABDB,3.224410779998696,1.516084380396073
720575941565211239,75443678743046545,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941482859718,75865822756933053,tarsus_depressor_B_T3,motor,tarsus_depressor_B,EFF_24,#F3B539,-1.8282539767762063,-0.6208742186945031
720575941432367319,75654098250762817,MNad54,motor,MNad54,EFF_13,#695B52,0.9376719074706199,0.19407791639155647
720575941476434996,77270517312665417,tergotrochanter_extensor_TT_PDMN,motor,tergotrochanter_extensor_TT_PDMN,EFF_22,#FECA44,-3.5305855197449563,-1.3530185744684289
720575941578171729,76422724657904729,m_NSC_DILP,visceral_circulatory,m_NSC_DILP,EFF_12,#CB9D81,1.3169834690550926,-0.3954370543878625
720575941531504357,77340611379967261,accessory_trochanter_flexor_posterior_soma_ProLN,motor,accessory_trochanter_flexor_posterior_soma_ProLN,EFF_21,#F4533A,-1.9781429690857766,-4.2600586936395715
720575941481549903,75930006076993226,l_NSC_unknown,visceral_circulatory,l_NSC_unknown,EFF_12,#CB9D81,1.0775817709426048,0.06895608449763557
720575941645148616,75724398342442538,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941586951390,75724398342444534,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941591465323,75930006076989353,l_NSC_ITP,visceral_circulatory,l_NSC_ITP,EFF_13,#695B52,0.5604789333800437,0.026593632944290846
720575941595151237,77060647896581845,sternotrochanter_extensor_MesoLN_dorsal_3,motor,sternotrochanter_extensor_MesoLN_dorsal_3,EFF_22,#FECA44,-3.6225311679383156,-1.227701954595382
720575941435569550,75930006077009340,l_NSC_CRZ,visceral_circulatory,l_NSC_CRZ,EFF_13,#695B52,0.9129037933806541,0.1800302937108924
720575941440450239,76422724657913303,m_NSC_unknown,visceral_circulatory,m_NSC_unknown,EFF_12,#CB9D81,1.0826573448638084,-0.31178598856144646
720575941545479868,77762410790213035,accessory_trochanter_flexor_T1,motor,accessory_trochanter_flexor,EFF_03,#D3432B,1.1655322390059593,-2.8375642821710656
720575941623130108,77270586099154542,trochanter_flexor_MesoAN_T2,motor,trochanter_flexor_MesoAN,EFF_13,#695B52,0.49473429493705057,-0.3609841391962121
720575941629134050,75021122948725097,MNad58,motor,MNad58,EFF_14,#6B5194,0.5050363617400291,2.298932142503922
720575941643180901,77832848253854362,accessory_tibia_flexor_A_T1,motor,accessory_tibia_flexor_A,EFF_21,#F4533A,-2.1594850940247414,-3.9993918464105676
720575941494055038,75021604119755531,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941535103978,74951098003557497,DNg28,visceral_circulatory,DNg28,EFF_12,#CB9D81,2.2733081953982475,-0.5228670165460656
720575941535883713,75232366821711709,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941453327785,75721991683956679,accessory_tibia_flexor_C_T1,motor,accessory_tibia_flexor_C,EFF_03,#D3432B,1.019696481750405,-2.9247100875299523
720575941569607282,74951235375327196,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941596095877,77059617104350059,accessory_tibia_flexor_C,motor,accessory_tibia_flexor_C,EFF_24,#F3B539,-2.361346475555503,-0.9413655326288293
720575941517661356,76919016987582487,long_tendon_muscle_B_femur_T2,motor,long_tendon_muscle_B_femur,EFF_22,#FECA44,-2.581654779388511,-1.4320858046930383
720575941590014007,75932617081718456,accessory_tibia_flexor_A_out_of_bundle_T1,motor,accessory_tibia_flexor_A_out_of_bundle,EFF_21,#F4533A,-1.9187500400086281,-4.093257241002853
720575941573346120,75441616957064268,tergotrochanter_extensor,motor,tergotrochanter_extensor,EFF_03,#D3432B,0.851700671241677,-2.7892587706964562
720575941574383247,76918879414434558,accessory_tibia_flexor_A_T3,motor,accessory_tibia_flexor_A,EFF_24,#F3B539,-2.058836690857017,-0.5785763785760949
720575941459422623,76989523372035966,tibia_flexor_Fast_T2,motor,tibia_flexor_Fast,EFF_22,#FECA44,-3.2373430652161477,-1.593570046178634
720575941652694769,76632799427404719,NA,motor,NA,EFF_13,#695B52,0.8030845003584983,0.4369880631048133
720575941611707923,77059960836185599,tarsus_depressor_B_T2,motor,tarsus_depressor_B,EFF_13,#695B52,0.5010397510985496,-0.2814744040887902
720575941574167803,75862248270765477,tarsus_depressor_A,motor,tarsus_depressor_A,EFF_24,#F3B539,-2.2531936091919778,-0.8633893058221886
720575941612768665,76632524750853324,CEM,motor,CEM,EFF_12,#CB9D81,2.0778861718634727,-0.7044542357843468
720575941479987619,75723023013520002,long_tendon_muscle_B_femur,motor,long_tendon_muscle_B_femur,EFF_05,#3093C4,-0.20748876757820822,-1.5107152984064172
720575941431019695,75793048025989445,accessory_tibia_flexor_B_T2,motor,accessory_tibia_flexor_B,EFF_13,#695B52,0.3186044769744041,-0.4541914985101769
720575941680979133,77059479530953470,long_tendon_muscle_B_femur,motor,long_tendon_muscle_B_femur,EFF_05,#3093C4,-0.20748876757820822,-1.5107152984064172
720575941611054154,77059754610262917,accessory_tibia_flexor_A,motor,accessory_tibia_flexor_A,EFF_24,#F3B539,-2.255295507385337,-0.7024138495843957
720575941580731001,75932617081950540,tibia_flexor_T1,motor,tibia_flexor,EFF_21,#F4533A,-2.2425091189881203,-4.320861153356368
720575941580680825,77200286007448813,long_tendon_muscle_B,motor,long_tendon_muscle_B,EFF_13,#695B52,0.5824267940978172,-0.21368103479557732
720575941574626973,77059617037110455,tibia_flexor,motor,tibia_flexor,EFF_24,#F3B539,-2.0585782451172707,-0.5047238395135949
720575941565315638,75934266886371391,sternal_posterior_rotator_MesoLN_dorsal_5_T2,motor,sternal_posterior_rotator_MesoLN_dorsal_5,EFF_05,#3093C4,0.29059625439444803,-0.9529030845087121
720575941523135223,77060304366483815,accessory_tibia_flexor_A_T2,motor,accessory_tibia_flexor_A,EFF_05,#3093C4,0.07164073757926248,-1.24521427606755
720575941491293415,75934198167050765,sternal_posterior_rotator_MesoLN_dorsal_5_T2,motor,sternal_posterior_rotator_MesoLN_dorsal_5,EFF_05,#3093C4,0.29059625439444803,-0.9529030845087121
720575941593821547,75583729372346334,ENXXX226_A5,motor,ENXXX226,EFF_10,#E22C2C,1.1979184227446678,0.5947763397771766
720575941527207682,76280682238136084,m_NSC_DILP,visceral_circulatory,m_NSC_DILP,EFF_12,#CB9D81,1.3169834690550926,-0.3954370543878625
720575941450405725,76285492400094436,VUM_T2,visceral_circulatory,VUM,EFF_19,#50AC4C,-1.293014995529258,2.3464357330877235
720575941617600981,75788237125387567,CEM,motor,CEM,EFF_12,#CB9D81,2.0778861718634727,-0.7044542357843468
720575941628067385,75162341540983024,EN00B010,visceral_circulatory,EN00B010,EFF_06,#F63C3C,2.9235301690558555,2.0138748362142493
