vertex_id,root_626,super_class,cell_type,betweenness
451,720575941632610464,central_brain_intrinsic,CL288,7.42042137664351
452,720575941430947937,central_brain_intrinsic,PLP213,2.1267517038147434
453,720575941627987494,optic_lobe_intrinsic,Mi1,0.0
454,720575941554801380,optic_lobe_intrinsic,Sm06,0.0
455,720575941612002406,visual_projection,LC17,0.0
456,720575941690065371,ventral_nerve_cord_intrinsic,IN06A055,8.58234565976185
457,720575941591950988,optic_lobe_intrinsic,Pm12,241.6901790192568
458,720575941593438321,ventral_nerve_cord_intrinsic,IN13A061,86.10242220996831
459,720575941516084314,,,0.1318870135591187
460,720575941593507179,ventral_nerve_cord_intrinsic,INXXX446,6.246335768069787
461,720575941624261322,optic_lobe_intrinsic,Li17,0.0
462,720575941629716262,central_brain_intrinsic,AVLP299_c,56.2592186478489
463,720575941520614839,central_brain_intrinsic,CB1814,59.96208168998687
464,720575941566130791,central_brain_intrinsic,CB3320,244.52319438930465
465,720575941450423645,central_brain_intrinsic,PVLP105,0.0493846711873555
466,720575941652353809,,,0.0
467,720575941598528668,central_brain_intrinsic,LAL042,0.2941928173332372
468,720575941669841073,ventral_nerve_cord_intrinsic,IN01B042,132.01237932668232
469,720575941558704164,descending,DNp12,21609.047956107897
470,720575941591658603,optic_lobe_intrinsic,Tm2,0.006106505904038
471,720575941441901759,ascending,ANXXX075,3545.0011214038336
472,720575941478539855,ventral_nerve_cord_intrinsic,IN04B034,1564.7940927065229
473,720575941703433690,,,156.4318900801362
474,720575941554038555,ventral_nerve_cord_intrinsic,IN17A001,1634.8769610297977
475,720575941688918390,central_brain_intrinsic,CB0756,301.1495411144596
476,720575941554533786,ventral_nerve_cord_intrinsic,IN06A063,749.830063508505
477,720575941565099623,ascending,AN19B004,2785.256337629603
478,720575941440198879,ventral_nerve_cord_intrinsic,IN13A003,6872.830187784233
479,720575941626362988,,,0.0
480,720575941486608706,,,539.4911373856941
481,720575941652027669,central_brain_intrinsic,VP1m+VP5_ilPN,1062.8666424066764
482,720575941632698555,ventral_nerve_cord_intrinsic,IN19A016,1372.5556669201228
483,720575941617683413,visual_projection,Nod5,0.565929414952514
484,720575941491049269,central_brain_intrinsic,SMP286,5.454224507536388
485,720575941486817286,central_brain_intrinsic,ExR7,7.304456133613981
486,720575941416297244,central_brain_intrinsic,"FS1A,FS1B",0.0
487,720575941614891795,visual_centrifugal,OA-AL2b2,643.0187874901698
488,720575941650218261,visual_projection,LLPC2,2.300561950782102
489,720575941506874021,ventral_nerve_cord_intrinsic,INXXX223,4200.354105043442
490,720575941516119130,,,0.0902940338028364
491,720575941481045155,descending,DNpe012,46.50239704577808
492,720575941461633220,ventral_nerve_cord_intrinsic,IN12B023,327.7468394735835
493,720575941554764196,ventral_nerve_cord_intrinsic,IN03B080,82.00492216755102
494,720575941560591917,central_brain_intrinsic,lLN2X02,344.2745813496034
495,720575941433078542,ventral_nerve_cord_intrinsic,IN14A001,879.5953761349161
496,720575941579995381,,,2.9338444364341707
497,720575941642353784,ventral_nerve_cord_intrinsic,IN19A029,754.9263795418573
498,720575941415609116,ventral_nerve_cord_intrinsic,IN08A002,2223.965776621068
499,720575941459911108,visual_projection,LPLC4,51.45376771733456
500,720575941407709743,central_brain_intrinsic,CB1198,5.836317241460284
501,720575941558371876,central_brain_intrinsic,,0.9019783177610938
502,720575941653790993,central_brain_intrinsic,CRE044,0.2542739130218705
503,720575941655868696,ventral_nerve_cord_intrinsic,IN12B053,243.3282586692145
504,720575941537865165,ventral_nerve_cord_intrinsic,IN08A006,941.290271458188
505,720575941517386924,optic_lobe_intrinsic,Dm2,0.0
506,720575941474271018,,,0.0023701474060621
507,720575941549701665,central_brain_intrinsic,Delta7,4.5922203065766665
508,720575941568577326,visual_projection,LC40,0.0
509,720575941473927227,sensory,BM_Vib,28.705740807748743
510,720575941563952018,central_brain_intrinsic,LHAV3e3b,2.2651800364044297
511,720575941558440207,central_brain_intrinsic,CB2102,0.0476190399533601
512,720575941501742571,,,0.0
513,720575941535620618,,,0.0
514,720575941670219953,,,0.0011356657755499
515,720575941600864041,,,0.0
516,720575941477565505,ventral_nerve_cord_intrinsic,IN01B003,3383.306269890873
517,720575941554264986,optic_lobe_intrinsic,TmY20,0.0
518,720575941508354770,ventral_nerve_cord_intrinsic,IN16B068,46.00552848395325
519,720575941527947174,optic_lobe_intrinsic,LPi11,0.0
520,720575941392752132,ventral_nerve_cord_intrinsic,INXXX211,660.5656199677384
521,720575941565422690,central_brain_intrinsic,SMP238,97.02443372675307
522,720575941610550249,sensory,SNta39,9.074960285789745
523,720575941569073146,optic_lobe_intrinsic,C2,0.0
524,720575941519467630,ventral_nerve_cord_intrinsic,IN02A014,155.84026365998292
525,720575941536396693,ventral_nerve_cord_intrinsic,IN01B040,32.43047084216831
526,720575941511518674,,,32.82505430116356
527,720575941504073154,central_brain_intrinsic,PS005,0.5765886161697485
528,720575941566531687,central_brain_intrinsic,PLP073,2.097501962504796
529,720575941492391294,ventral_nerve_cord_intrinsic,IN03A010,529.5729982914551
530,720575941527199160,ventral_nerve_cord_intrinsic,IN20A.22A053,108.63869208113763
531,720575941490721333,central_brain_intrinsic,DA2_lPN,339.0286290031652
532,720575941598920640,,,0.0013522670259483
533,720575941645457313,,,0.0
534,720575941559362419,ventral_nerve_cord_intrinsic,IN23B046,213.2629521543228
535,720575941529227140,central_brain_intrinsic,CB0378,96.86262634172404
536,720575941548494881,ventral_nerve_cord_intrinsic,IN13A005,2585.410624725163
537,720575941560205583,visual_projection,LT86,276.3656148396083
538,720575941478580586,central_brain_intrinsic,AL-MBDL1,386.9393650173606
539,720575941564924055,central_brain_intrinsic,MBON05,0.0004384042086804
540,720575941480860323,central_brain_intrinsic,VA7m_lPN,414.3658534109701
541,720575941564520082,visual_projection,LC10d,0.0011357183418512
542,720575941687929071,ventral_nerve_cord_intrinsic,IN01B056,77.85764338932145
543,720575941489706293,optic_lobe_intrinsic,Tm1,0.0
544,720575941703424218,central_brain_intrinsic,AVLP536,58.12148454163024
545,720575941554007175,,,0.0413783049151717
546,720575941456891632,optic_lobe_intrinsic,Tm9,0.0
547,720575941553775002,central_brain_intrinsic,CB2242,42.00038357773508
548,720575941626178715,,,0.3118816372784625
549,720575941625328522,ventral_nerve_cord_intrinsic,IN14A011,1878.704126593488
550,720575941432533089,,,0.0
551,720575941644860321,optic_lobe_intrinsic,Pm07,0.0
552,720575941439321173,ventral_nerve_cord_intrinsic,IN13B010,4916.0309629957
553,720575941535190499,ventral_nerve_cord_intrinsic,IN01A082,72.50381583285137
554,720575941624573339,optic_lobe_intrinsic,Mi1,0.0
555,720575941513695441,ventral_nerve_cord_intrinsic,IN12B007,1771.3760428828548
556,720575941535797731,,,0.0651543151078156
557,720575941441500095,central_brain_intrinsic,CB2966,0.0
558,720575941482387651,visual_centrifugal,cM10,5.940600713743542
559,720575941411209131,ventral_nerve_cord_intrinsic,IN19A028,1659.3539476583023
560,720575941596060017,central_brain_intrinsic,ALIN6,3619.560517853632
561,720575941617731285,central_brain_intrinsic,LAL100,3.6087756091023744
562,720575941473087072,visual_centrifugal,cM02b,8.237047135378807
563,720575941411468459,central_brain_intrinsic,PLP162,2.3113064398874568
564,720575941456001520,ventral_nerve_cord_intrinsic,IN20A.22A016,94.73771856012522
565,720575941529773496,,,0.0
566,720575941561993261,,,0.0
567,720575941500465547,ascending,AN17B009,1769.239191016398
568,720575941436157984,,,79.20622477917117
569,720575941556355876,visual_projection,LC4,0.0426658262775436
570,720575941488256976,ascending,AN08B099,4.11691786679001
571,720575941491109070,ventral_nerve_cord_intrinsic,INXXX334,29.647217199515865
572,720575941483215046,central_brain_intrinsic,CB1553,0.8261612201405312
573,720575941527252505,,,15.577875541956251
574,720575941669920423,optic_lobe_intrinsic,Dm10,0.0157996714558338
575,720575941429199608,optic_lobe_intrinsic,T5d,0.0
576,720575941544338181,central_brain_intrinsic,SMP570b,7.572686837725043
577,720575941653625873,central_brain_intrinsic,CB3322,9.073960453818437
578,720575941573907208,visual_projection,LC12,2.190351667171333
579,720575941439710431,central_brain_intrinsic,CB0682,3.401978495581816
580,720575941536180490,,,7.946177098594084
581,720575941627984697,ventral_nerve_cord_intrinsic,IN26X003,43.37414541855709
582,720575941639365749,ventral_nerve_cord_intrinsic,IN06B001,18108.634294533167
583,720575941431742968,,,0.6967149031168155
584,720575941537776277,optic_lobe_intrinsic,Tm9,0.0
585,720575941578502745,ventral_nerve_cord_intrinsic,IN21A009,177.38995154810098
586,720575941531745155,optic_lobe_intrinsic,Mi1,0.0
587,720575941535118058,ventral_nerve_cord_intrinsic,IN13B022,438.1290630245536
588,720575941595513893,,,0.5278709928711042
589,720575941540576092,optic_lobe_intrinsic,T5d,0.0
590,720575941652733681,ventral_nerve_cord_intrinsic,IN07B013,481.1862638899907
591,720575941521480375,optic_lobe_intrinsic,LC14a2,0.1779761576987767
592,720575941483896838,ascending,AN08B101,615.5946034744936
593,720575941502000875,visual_projection,LC27,0.0
594,720575941548447521,ventral_nerve_cord_intrinsic,IN19A011,1048.1092557350491
595,720575941445829140,central_brain_intrinsic,PFL3,15.163131256317437
596,720575941486974786,optic_lobe_intrinsic,Pm12,0.9113324264005246
597,720575941685679222,optic_lobe_intrinsic,Y3,0.0
598,720575941552602686,ascending,ANXXX254,2234.602170841168
599,720575941566525287,central_brain_intrinsic,PVLP113,0.0274792186902532
600,720575941552516250,optic_lobe_intrinsic,T5c,0.0
601,720575941441907803,,,0.0761442455900162
602,720575941400290851,descending,DNg49,2307.347751581297
603,720575941576719464,optic_lobe_intrinsic,Pm06,0.0
604,720575941678583229,ventral_nerve_cord_intrinsic,IN01A061,440.5996624412046
605,720575941581648479,ventral_nerve_cord_intrinsic,IN07B039,71.39893345296109
606,720575941547506868,,,424.0595489339343
607,720575941436536108,optic_lobe_intrinsic,TmY5a,0.0
608,720575941614996889,optic_lobe_intrinsic,Dm10,0.0
609,720575941655877400,ventral_nerve_cord_intrinsic,IN14B005,508.68273287903673
610,720575941504868146,,,22.046651697336607
611,720575941491175399,ventral_nerve_cord_intrinsic,IN13B005,1452.7068410880383
612,720575941526711396,ventral_nerve_cord_intrinsic,IN27X005,1500.476831439554
613,720575941649242133,ventral_nerve_cord_intrinsic,IN03A057,685.6055676688228
614,720575941521256115,descending,DNg102,9733.9381129085
615,720575941563334912,descending,DNp17,51.96167910350942
616,720575941584765023,central_brain_intrinsic,,115.8613980946096
617,720575941592984616,ascending,AN04B001,15289.95404494544
618,720575941501959767,optic_lobe_intrinsic,T4c,0.0
619,720575941625881482,ventral_nerve_cord_intrinsic,IN12B041,195.57149118918733
620,720575941474935338,,,0.5313309936024869
621,720575941534091698,ventral_nerve_cord_intrinsic,IN13A005,6726.567620620257
622,720575941506364069,central_brain_intrinsic,FB2G_a,21.747997139656672
623,720575941536604392,sensory,SNxx04,12.185348978127829
624,720575941503549931,descending,DNg71,86.81922139609344
625,720575941447461908,ascending,IN08B003_AN,4156.760403624355
626,720575941546193332,ventral_nerve_cord_intrinsic,IN03A071,676.5146032937188
627,720575941504673730,central_brain_intrinsic,AVLP317,80.55519201021214
628,720575941588951180,visual_projection,LC16,0.0
629,720575941643294920,central_brain_intrinsic,ExR6,1.5201851311646433
630,720575941625522284,optic_lobe_intrinsic,Mi4,0.0
631,720575941464136973,visual_centrifugal,OA-AL2i1,290.4583715774451
632,720575941504330034,visual_projection,aMe3,89.36978254247148
633,720575941575352585,,,0.0
634,720575941494955134,ventral_nerve_cord_intrinsic,IN00A009,300.09517163743124
635,720575941475743537,optic_lobe_intrinsic,T2a,0.0
636,720575941498819234,ventral_nerve_cord_intrinsic,IN06B030,953.8244253673
637,720575941690998235,central_brain_intrinsic,WED010,0.4246803863363032
638,720575941479653344,sensory,pharyngeal_nerve_sensory_group2,25.37363355484114
639,720575941519971507,ascending,AN07B035,739.383974810315
640,720575941632474348,,,0.0008388489481624
641,720575941640253727,,,0.0
642,720575941585143647,sensory,,6.328578001218492
643,720575941481601359,,,0.0
644,720575941551528959,,,138.4918862581447
645,720575941503420581,ventral_nerve_cord_intrinsic,IN06A075,9.351813890366843
646,720575941449038429,ventral_nerve_cord_intrinsic,IN13B021,827.1587220376648
647,720575941566182966,ascending,AN04A001,15933.202418913705
648,720575941530230501,optic_lobe_intrinsic,LLPt,0.0007022471910112
649,720575941611543526,optic_lobe_intrinsic,T2,0.0
650,720575941546634428,descending,DNp23,234.6444552506832
651,720575941451926906,ventral_nerve_cord_intrinsic,INXXX228,602.7985072834981
652,720575941501748274,ventral_nerve_cord_intrinsic,IN03A030,197.4177737698384
653,720575941513632844,,,0.0
654,720575941407133358,optic_lobe_intrinsic,Dm2,0.0
655,720575941523981314,ventral_nerve_cord_intrinsic,IN12B024,1342.9890201538165
656,720575941477848385,,,93.667489266319
657,720575941572582814,central_brain_intrinsic,M_lvPNm25,1843.0093504167005
658,720575941596286085,,,0.0
659,720575941514194385,central_brain_intrinsic,CB1382,0.5539410583575438
660,720575941573642056,,,45.13663459712135
661,720575941415192604,visual_projection,LC31a,0.2396296884545356
662,720575941560330734,,,97.4477333786178
663,720575941445141012,ascending,ANXXX006,22353.63026648924
664,720575941592869928,ventral_nerve_cord_intrinsic,IN09A002,744.3284796686858
665,720575941589165892,central_brain_intrinsic,KCg-m,0.0
666,720575941557372708,sensory_ascending,SApp22,29.643287767635552
667,720575941439643967,,,1.9173161227147624
668,720575941415800092,central_brain_intrinsic,LAL150a,0.0
669,720575941499686818,ventral_nerve_cord_intrinsic,IN19A016,551.1508657347049
670,720575941558559780,central_brain_intrinsic,lLN2X03,8634.039874415927
671,720575941496676295,descending,DNa06,1950.16613992186
672,720575941586736606,,,50.06946612323342
673,720575941633124549,descending,DNge119,968.301261783388
674,720575941556645092,,,0.0
675,720575941391756548,descending,DNfl028,442.2046147858106
676,720575941655662292,central_brain_intrinsic,CB2385,5381.146441184462
677,720575941586297222,,,20.262966152143324
678,720575941480889507,central_brain_intrinsic,CRE069,0.1630861386823018
679,720575941537860989,ventral_nerve_cord_intrinsic,IN13A007,4682.361145423379
680,720575941565430023,central_brain_intrinsic,CB2217,0.0119783275916992
681,720575941535115096,visual_projection,LC24,1.5432041492789763
682,720575941595098070,central_brain_intrinsic,DM6_adPN,82.82356484058772
683,720575941561204626,motor,femur_reductor,2021.129309889794
684,720575941492685232,ascending,AN05B024,4277.962791516974
685,720575941632371436,central_brain_intrinsic,VP1l+VP3_ilPN,2304.2961535115724
686,720575941529004420,ventral_nerve_cord_intrinsic,IN05B001,9936.644200709574
687,720575941536794083,central_brain_intrinsic,CB1779,3939.573277467155
688,720575941411673967,ventral_nerve_cord_intrinsic,IN16B041,853.2339628338171
689,720575941625409162,sensory,ORN_VM7d,0.2764692738251655
690,720575941612078300,optic_lobe_intrinsic,T5b,0.0
691,720575941645237409,,,0.2444074532299681
692,720575941610808906,sensory,SNpp51,4.640147620319945
693,720575941478955114,,,0.0
694,720575941662348344,ventral_nerve_cord_intrinsic,IN06A006,168.10955242846103
695,720575941496628608,ventral_nerve_cord_intrinsic,IN10B059,74.09875694261643
696,720575941609926758,central_brain_intrinsic,CB3245,16.258231310427757
697,720575941553906311,,,0.5345775559714656
698,720575941569154292,optic_lobe_intrinsic,Tm9,0.0
699,720575941544233733,visual_projection,LLPC1,0.0
700,720575941510462480,ventral_nerve_cord_intrinsic,IN12B085,4.11040782517359
701,720575941439085887,,,0.0
702,720575941474874154,central_brain_intrinsic,LAL184,12.945393840204932
703,720575941450884942,central_brain_intrinsic,SMP282,0.0
704,720575941590909438,central_brain_intrinsic,LAL034,0.0
705,720575941597345692,descending,DNge035,728.9887751821642
706,720575941536722659,central_brain_intrinsic,KCg-m,0.0
707,720575941578717785,,,4.336489428924066
708,720575941688704630,,,3925.047299810378
709,720575941481025466,ventral_nerve_cord_intrinsic,IN19A046,187.90325545024345
710,720575941592342635,optic_lobe_intrinsic,Mi9,0.0
711,720575941629717228,central_brain_intrinsic,ER3m,0.0
712,720575941523100491,ventral_nerve_cord_intrinsic,IN08B051,980.9143750306902
713,720575941461878212,central_brain_intrinsic,MBON21,1.115621169761192
714,720575941506226236,,,2398.7963053849608
715,720575941549976637,ventral_nerve_cord_intrinsic,IN01A039,412.3279245182703
716,720575941633028549,ascending,AN02A001,30908.10663513021
717,720575941441805503,ascending,AN05B100,11008.622357621804
718,720575941563344552,ascending,ANXXX145,330.1897185622469
719,720575941498599035,sensory,ORN_DA2,1.4977884978642324
